dataset,aggregate_type,emd,delta
Sepsis,AggregateType.AVG,0.8,0.21969076871338222
Sepsis,AggregateType.AVG,0.8,0.21995601593796
Sepsis,AggregateType.AVG,0.8,0.08824241833700852
Sepsis,AggregateType.AVG,0.8,0.15238675867481621
Sepsis,AggregateType.AVG,0.8,0.12189817130460712
Sepsis,AggregateType.AVG,0.8,0.14143336969958742
Sepsis,AggregateType.AVG,0.8,0.050213689865621136
Sepsis,AggregateType.AVG,0.8,0.1275959619019847
Sepsis,AggregateType.AVG,0.8,0.11907183548702993
Sepsis,AggregateType.AVG,0.8,0.06237961655295954
Sepsis,AggregateType.AVG,0.8,0.0
Sepsis,AggregateType.AVG,0.8,0.08801060754356771
Sepsis,AggregateType.AVG,0.8,0.0789943685643808
Sepsis,AggregateType.AVG,0.8,0.08551633331688768
Sepsis,AggregateType.AVG,0.8,0.0
Sepsis,AggregateType.AVG,0.8,0.07702884630388074
Sepsis,AggregateType.AVG,0.8,0.17109426528098481
Sepsis,AggregateType.AVG,0.8,0.0
Sepsis,AggregateType.AVG,0.8,0.0
Sepsis,AggregateType.AVG,0.8,0.0
Sepsis,AggregateType.AVG,0.8,0.0
Sepsis,AggregateType.SUM,0.8,0.01153820893944546
Sepsis,AggregateType.SUM,0.8,0.017186929397521755
Sepsis,AggregateType.SUM,0.8,0.36677013540027115
Sepsis,AggregateType.SUM,0.8,0.16755360917390838
Sepsis,AggregateType.SUM,0.8,0.13468434843576083
Sepsis,AggregateType.SUM,0.8,0.11039967527029737
Sepsis,AggregateType.SUM,0.8,0.24582082155014795
Sepsis,AggregateType.SUM,0.8,0.27920928509811005
Sepsis,AggregateType.SUM,0.8,0.577710135644188
Sepsis,AggregateType.SUM,0.8,0.4329970439202898
Sepsis,AggregateType.SUM,0.8,0.0
Sepsis,AggregateType.SUM,0.8,0.4766913817597379
Sepsis,AggregateType.SUM,0.8,0.3419613307665489
Sepsis,AggregateType.SUM,0.8,0.27014175195092716
Sepsis,AggregateType.SUM,0.8,0.0
Sepsis,AggregateType.SUM,0.8,0.4630726686359933
Sepsis,AggregateType.SUM,0.8,0.7020785382144571
Sepsis,AggregateType.SUM,0.8,0.0
Sepsis,AggregateType.SUM,0.8,0.0
Sepsis,AggregateType.SUM,0.8,0.0
Sepsis,AggregateType.SUM,0.8,0.0
Sepsis,AggregateType.MIN,0.8,0.9411764705882353
Sepsis,AggregateType.MIN,0.8,0.891304347826087
Sepsis,AggregateType.MIN,0.8,0.49999999999789635
Sepsis,AggregateType.MIN,0.8,0.8421052631578947
Sepsis,AggregateType.MIN,0.8,0.631578947368421
Sepsis,AggregateType.MIN,0.8,0.7777777777777779
Sepsis,AggregateType.MIN,0.8,0.33321682132239705
Sepsis,AggregateType.MIN,0.8,0.7000000000000001
Sepsis,AggregateType.MIN,0.8,0.8
Sepsis,AggregateType.MIN,0.8,0.49986043812445347
Sepsis,AggregateType.MIN,0.8,0.0
Sepsis,AggregateType.MIN,0.8,0.5
Sepsis,AggregateType.MIN,0.8,0.5
Sepsis,AggregateType.MIN,0.8,0.5
Sepsis,AggregateType.MIN,0.8,0.0
Sepsis,AggregateType.MIN,0.8,0.4999999999892717
Sepsis,AggregateType.MIN,0.8,0.8
Sepsis,AggregateType.MIN,0.8,0.0
Sepsis,AggregateType.MIN,0.8,0.0
Sepsis,AggregateType.MIN,0.8,0.0
Sepsis,AggregateType.MIN,0.8,0.0
Sepsis,AggregateType.MAX,0.8,0.732694762511374
Sepsis,AggregateType.MAX,0.8,0.7330661243970834
Sepsis,AggregateType.MAX,0.8,0.47690256491055405
Sepsis,AggregateType.MAX,0.8,0.7301267475003693
Sepsis,AggregateType.MAX,0.8,0.592625996679429
Sepsis,AggregateType.MAX,0.8,0.7013499707446575
Sepsis,AggregateType.MAX,0.8,0.3216496846298419
Sepsis,AggregateType.MAX,0.8,0.6477161486095815
Sepsis,AggregateType.MAX,0.8,0.7135973017830717
Sepsis,AggregateType.MAX,0.8,0.47690256491055405
Sepsis,AggregateType.MAX,0.8,0.0
Sepsis,AggregateType.MAX,0.8,0.47690256491055405
Sepsis,AggregateType.MAX,0.8,0.47690256491055405
Sepsis,AggregateType.MAX,0.8,0.47690256491055405
Sepsis,AggregateType.MAX,0.8,0.0
Sepsis,AggregateType.MAX,0.8,0.47690256491055405
Sepsis,AggregateType.MAX,0.8,0.7135973017830718
Sepsis,AggregateType.MAX,0.8,0.0
Sepsis,AggregateType.MAX,0.8,0.0
Sepsis,AggregateType.MAX,0.8,0.0
Sepsis,AggregateType.MAX,0.8,0.0
