dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.01,0.993622321873443
CreditReq,AggregateType.AVG,0.01,0.9701046337817638
CreditReq,AggregateType.AVG,0.01,0.9769805680119582
CreditReq,AggregateType.AVG,0.01,0.9696063776781266
CreditReq,AggregateType.AVG,0.01,0.9841554559043348
CreditReq,AggregateType.AVG,0.01,0.9825610363726955
CreditReq,AggregateType.AVG,0.01,0.9959142999501744
CreditReq,AggregateType.SUM,0.01,0.43036197029575135
CreditReq,AggregateType.SUM,0.01,0.10402182197060134
CreditReq,AggregateType.SUM,0.01,0.11609580162536459
CreditReq,AggregateType.SUM,0.01,0.10336870843090395
CreditReq,AggregateType.SUM,0.01,0.14326568582385743
CreditReq,AggregateType.SUM,0.01,0.13552573152933628
CreditReq,AggregateType.SUM,0.01,0.7075825649245944
CreditReq,AggregateType.MIN,0.01,0.993622321873443
CreditReq,AggregateType.MIN,0.01,0.9701046337817638
CreditReq,AggregateType.MIN,0.01,0.9769805680119582
CreditReq,AggregateType.MIN,0.01,0.9696063776781266
CreditReq,AggregateType.MIN,0.01,0.9841554559043348
CreditReq,AggregateType.MIN,0.01,0.9825610363726955
CreditReq,AggregateType.MIN,0.01,0.9959142999501744
CreditReq,AggregateType.MAX,0.01,0.993622321873443
CreditReq,AggregateType.MAX,0.01,0.9701046337817638
CreditReq,AggregateType.MAX,0.01,0.9769805680119582
CreditReq,AggregateType.MAX,0.01,0.9696063776781266
CreditReq,AggregateType.MAX,0.01,0.9841554559043348
CreditReq,AggregateType.MAX,0.01,0.9825610363726955
CreditReq,AggregateType.MAX,0.01,0.9959142999501744
