dataset,aggregate_type,alpha,epsilon_freq,epsilon_time,delta_freq_median,delta_time_median,delta_freq_max,delta_time_max
Hospital,AggregateType.AVG,0.05,0.010745934397358747,0.00014190746319242496,0.9999999998,0.0,1.0,0.9996687644915527
Hospital,AggregateType.SUM,0.05,0.010745934397358747,0.19969177720402223,0.9999999998,0.0,1.0,0.9996687644915535
Hospital,AggregateType.MIN,0.05,0.010745934397358747,0.624110890323748,0.9999999998,0.0,1.0,0.9996687644915535
Hospital,AggregateType.MAX,0.05,0.010745934397358747,0.6000036027146761,0.9999999998,0.0,1.0,0.9996687644915535
