dataset,aggregate_type,delta,epsilon_freq,epsilon_time,MAPE_freq,SMAPE_freq,MAPE_time,SMAPE_time
Sepsis,AggregateType.AVG,0.2,0.8109302162163288,0.0008599372572669108,0.25169109222289693,0.07664943905973318,0.0459931583468824,0.020898733410899904
Sepsis,AggregateType.SUM,0.2,0.8109302162163288,0.025952069167802266,0.2603655978567532,0.07771427963961067,0.20872941905398945,0.07268993003828886
Sepsis,AggregateType.MIN,0.2,0.8109302162163288,1.0661580718246858e-06,0.2589189792998021,0.08002766211541412,2475.2967428748047,0.7647294217830584
Sepsis,AggregateType.MAX,0.2,0.8109302162163288,0.009272449244235273,0.2687608379604256,0.07951083205079143,0.8071778839361479,0.22211938000634096
