dataset,aggregate_type,delta,edge,APE_time
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_010', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_061', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_015', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_030_1', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_101', '01_HOOFD_030_2')",3.4551936057882195e-05
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '08_AWB45_010')",0.0005443386177801435
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_010', '08_AWB45_020_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_0', '01_HOOFD_180')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_180', '08_AWB45_020_1')",0.00044662060954047696
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_1', '08_AWB45_025')",0.002070716412377838
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_025', '08_AWB45_020_2')",0.00024339383448532376
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_2', '08_AWB45_030')",0.00043075335040720437
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_030', '08_AWB45_040')",0.0016213734173296072
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_040', '08_AWB45_045')",0.0005399127427762521
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_045', '01_HOOFD_193')",0.000312432776592304
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_193', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_051_0', '01_HOOFD_196')",8.299024925233306e-05
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_196', '01_HOOFD_200')",0.0036130391517948945
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_491', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_4', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_375', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_515', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_370', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_4', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_494a', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_195', '01_HOOFD_510_2a')",1.543846933419838e-05
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2a', '01_HOOFD_490_5')",0.0013842349306606415
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5a', '01_HOOFD_510_2')",0.00016196113223357087
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_015', '01_HOOFD_101')",0.0007020534863589455
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_030_1', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_061', '01_HOOFD_030_2')",0.0003417433765675422
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_2', '08_AWB45_040')",0.00030125206357012183
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_040', '08_AWB45_030')",0.0001561731690215562
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_030', '08_AWB45_045')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_193', '08_AWB45_005')",0.0012440949272276443
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_196')",0.0045787590272915535
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_051_0', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_4', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_375', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_195', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_491')",0.0004916100626489501
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_491', '01_HOOFD_494a')",0.00024037515965118493
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_494a', '01_HOOFD_500')",0.00018206984606972305
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_0', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_1', '01_HOOFD_510_4')",0.004974077109662362
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_515', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_510_2')",0.0004483230642676366
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_100_0', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_061', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_101', '01_HOOFD_015')",0.002631902758938068
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_015', '01_HOOFD_030_2')",0.0012880272395288295
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_180', '08_AWB45_025')",9.875023536609627e-05
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_025', '08_AWB45_020_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_1', '08_AWB45_020_2')",0.005050600445783301
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_040', '08_AWB45_051_0')",0.0008396342846251632
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_051_0', '01_HOOFD_193')",1.9612043142979543e-05
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_193', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_045', '01_HOOFD_196')",0.001418658283394436
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_491', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_370', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_4', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_1', '01_HOOFD_510_3')",0.0008786663694550099
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_515')",0.002655074581104122
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_515', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_532', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_4', '01_HOOFD_490_5a')",0.0025516855316356003
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5a', '01_HOOFD_490_5')",0.0013795954464995242
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5', '01_HOOFD_510_2')",0.00408322933694041
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_065_0', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_101', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_030_2', '01_HOOFD_180')",0.00023870560096816436
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_180', '08_AWB45_005')",0.0119688671795882
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_491', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_110_0', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_370', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1', '01_HOOFD_500')",0.00018803095844382282
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_0', '01_HOOFD_510_4')",0.004760443862237128
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_4', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_532', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_490_5')",4.5437329243893575e-05
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5', '01_HOOFD_510_2a')",0.0006727694442073391
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2a', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_100_0', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_030_2', '08_AWB45_040')",3.133955951269897e-05
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_040', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_2', '01_HOOFD_500')",0.004589135525507035
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_370', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_1', '01_HOOFD_515')",0.0024840766019168905
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_515', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_375', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_532', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_3a', '01_HOOFD_510_2a')",0.001231078957327251
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2a', '01_HOOFD_490_4')",0.002054107560946742
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_4', '01_HOOFD_495')",0.0023095626581733208
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_195', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_4', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_490_3')",8.889785748993656e-05
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_3', '01_HOOFD_510_2')",2.2903949965557915e-05
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_0', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_110_0', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_375', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_195', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_494a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '01_HOOFD_500')",0.0010921862088403634
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_510_4')",0.004341720182741504
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_4', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_510_1')",0.003744101105518046
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_1', '01_HOOFD_510_2a')",0.0005565816421600477
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2a', '01_HOOFD_510_2')",0.0014162940036101753
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2', '01_HOOFD_490_5')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_180', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_110_0', '01_HOOFD_181')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_181', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_2a', '01_HOOFD_200')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_330', '01_HOOFD_350_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_350_0', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_2', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_370', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '01_HOOFD_250_2')",0.00128951783487794
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_2', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1', '01_HOOFD_332')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_332', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_532', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_1', '01_HOOFD_490_4')",0.0034995388695613474
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_4', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_180', '08_AWB45_020_2')",5.2147428817687445e-06
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_2', '08_AWB45_020_1')",0.0013709244914143924
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_025', '08_AWB45_030')",0.00039893184573481014
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_045', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_430', '01_HOOFD_193')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_330', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_051_0', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_195', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_370', '01_HOOFD_375')",0.0011470562391089321
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_375', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_1', '06_VD_020')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_020', '06_VD_030_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_030_2', '03_VD_060_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('03_VD_060_0', '06_VD_010')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_010', '06_VD_060_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_060_3', '06_VD_030_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_030_4', '06_VD_030_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_030_1a', '06_VD_035')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_035', '06_VD_030_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_030_1', '06_VD_030_3a')",0.0
BPIC15,AggregateType.AVG,0.3,"('06_VD_030_3a', '06_VD_030_3')",0.000258567972362306
BPIC15,AggregateType.AVG,0.3,"('06_VD_030_3', '06_VD_060_2')",0.00422492748974891
BPIC15,AggregateType.AVG,0.3,"('06_VD_060_2', '06_VD_060_2a')",0.0007679388051182687
BPIC15,AggregateType.AVG,0.3,"('06_VD_060_2a', '13_CRD_010')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_491', '11_AH_II_010')",0.0
BPIC15,AggregateType.AVG,0.3,"('11_AH_II_010', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_494a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_0', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_515', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5', '01_HOOFD_510_4')",0.0005834870396780436
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_510_3', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_532', '01_HOOFD_510_2')",0.0004315369501300332
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_065_0', '01_HOOFD_090')",0.00275416173463345
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_090', '01_HOOFD_110_0')",0.0007175682331642188
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_100_0', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_030_1', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_051_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_200', '01_HOOFD_250_0')",0.007931795356188242
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_250_0', '01_HOOFD_330')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '01_HOOFD_195')",0.0004336592926301876
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_195', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_1a', '01_HOOFD_491')",0.0005057794816649582
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_491', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_515', '01_HOOFD_510_4')",9.277786656690775e-05
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_495', '01_HOOFD_490_5a')",0.00013201832976635197
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_490_5a', '01_HOOFD_510_2a')",0.0008525851520914593
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_110_0', '01_HOOFD_180')",0.013628323191361877
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_180', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('01_HOOFD_030_2', '08_AWB45_010')",0.0003667780275360244
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_005', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_020_2', '08_AWB45_060')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_060', '08_AWB45_070_2')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_070_2', '08_AWB45_090_0')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_090_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_030', '08_AWB45_090_3')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_090_3', '08_AWB45_070_3a')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_070_3a', '08_AWB45_070_1')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_070_1', '08_AWB45_070_1a')",0.0007387271255819901
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_070_1a', '08_AWB45_075')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_075', '08_AWB45_090_2a')",0.0
BPIC15,AggregateType.AVG,0.3,"('08_AWB45_090_2a', '08_AWB45_070_4')",0.0003097282122238859
