dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.9,8.357226259724264e-05
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0008036724499324707
BPIC15,AggregateType.AVG,0.9,0.0014923233367276365
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.001171968291312185
BPIC15,AggregateType.AVG,0.9,0.0007307255810913606
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00025611682635152044
BPIC15,AggregateType.AVG,0.9,0.00010840890512946351
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0008558499132296929
BPIC15,AggregateType.AVG,0.9,0.0005529604235732367
BPIC15,AggregateType.AVG,0.9,0.0005671423222250202
BPIC15,AggregateType.AVG,0.9,0.0008719942103922037
BPIC15,AggregateType.AVG,0.9,0.000505260407676681
BPIC15,AggregateType.AVG,0.9,0.0007093852085580557
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0004586765050114336
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0005011026583422451
BPIC15,AggregateType.AVG,0.9,0.0001669867093434486
BPIC15,AggregateType.AVG,0.9,0.001778396897551493
BPIC15,AggregateType.AVG,0.9,0.0008293594996520715
BPIC15,AggregateType.AVG,0.9,0.0006460211467111399
BPIC15,AggregateType.AVG,0.9,0.00037148021978256757
BPIC15,AggregateType.AVG,0.9,0.0005890633052162697
BPIC15,AggregateType.AVG,0.9,0.00037162756911274936
BPIC15,AggregateType.AVG,0.9,0.0004117271578758779
BPIC15,AggregateType.AVG,0.9,0.00022068154615459412
BPIC15,AggregateType.AVG,0.9,0.0007404311727483293
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00027395363934214906
BPIC15,AggregateType.AVG,0.9,0.0006600697515195056
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00044339847117721987
BPIC15,AggregateType.AVG,0.9,0.0008935661941768813
BPIC15,AggregateType.AVG,0.9,6.315011952271604e-05
BPIC15,AggregateType.AVG,0.9,0.00012611859716749226
BPIC15,AggregateType.AVG,0.9,0.000469500123131128
BPIC15,AggregateType.AVG,0.9,0.0006481794583187671
BPIC15,AggregateType.AVG,0.9,0.0004553493822229693
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0003715389433723848
BPIC15,AggregateType.AVG,0.9,0.00032011116490384024
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0003149017041473856
BPIC15,AggregateType.AVG,0.9,0.0007604943125699704
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00048707793795932375
BPIC15,AggregateType.AVG,0.9,0.0007261799159460035
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00010478947865909943
BPIC15,AggregateType.AVG,0.9,0.0004526533861308746
BPIC15,AggregateType.AVG,0.9,0.0008047307672167658
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00039267765252989743
BPIC15,AggregateType.AVG,0.9,0.0007275036068726849
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0005077012850178697
BPIC15,AggregateType.AVG,0.9,0.0006362842638753946
BPIC15,AggregateType.AVG,0.9,0.000570092846339465
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0005629091982566493
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0004359368722180665
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0006032501620747508
BPIC15,AggregateType.AVG,0.9,0.0001540748468210791
BPIC15,AggregateType.AVG,0.9,0.0006082430263824323
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.002404856947934464
BPIC15,AggregateType.AVG,0.9,0.0004168399241270271
BPIC15,AggregateType.AVG,0.9,0.0004999697239652517
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.00038718941582667477
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0006321874532406666
BPIC15,AggregateType.AVG,0.9,0.0009988713095805124
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0010130195215678484
BPIC15,AggregateType.AVG,0.9,0.0008223562815399682
BPIC15,AggregateType.AVG,0.9,0.00089725349175801
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,7.464685112016159e-05
BPIC15,AggregateType.AVG,0.9,0.00043668889322738373
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
BPIC15,AggregateType.AVG,0.9,0.0
