dataset,aggregate_type,alpha,epsilon_freq,epsilon_time,delta_freq_median,delta_time_median,delta_freq_max,delta_time_max
BPIC15,AggregateType.AVG,0.05,0.1162921764138407,0.0001285333647496203,0.9999999998,0.0,1.0,0.7386414407291855
BPIC15,AggregateType.SUM,0.05,0.1162921764138407,0.599411333469037,0.9999999998,0.0,1.0,0.998737373737369
BPIC15,AggregateType.MIN,0.05,0.1162921764138407,0.6098458615484085,0.9999999998,0.0,1.0,0.9987373446941267
BPIC15,AggregateType.MAX,0.05,0.1162921764138407,0.6051984391018164,0.9999999998,0.0,1.0,0.9987373737373737
