dataset,aggregate_type,delta,edge,APE_freq
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_010', '01_HOOFD_011')",0.0014504546070973703
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_011', '01_HOOFD_020')",0.0019686083313811705
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_020', '02_DRZ_010')",0.0001884817713304089
BPIC15,AggregateType.AVG,0.5,"('02_DRZ_010', '04_BPT_005')",0.00017263841954296232
BPIC15,AggregateType.AVG,0.5,"('04_BPT_005', '01_HOOFD_065_0')",0.001437016127971002
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_065_0', '01_HOOFD_110_0')",0.0009642676308401046
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_110_0', '01_HOOFD_100_0')",0.0005628782368008563
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_100_0', '01_HOOFD_015')",0.012821570441032578
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_015', '01_HOOFD_061')",0.009371911546934822
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_061', '01_HOOFD_101')",0.0008696240655893263
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_101', '01_HOOFD_030_1')",0.0003348925935796387
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_1', '01_HOOFD_030_2')",0.00017895493045170358
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_2', '08_AWB45_005')",0.009034009316461063
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_200')",0.0005300295254049528
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_200', '01_HOOFD_330')",0.0027571706318815247
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_330', '09_AH_I_010')",0.0003172221747492815
BPIC15,AggregateType.AVG,0.5,"('09_AH_I_010', '01_HOOFD_380')",0.0008983767333601931
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_380', '01_HOOFD_430')",0.00029576648191023035
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_430', '11_AH_II_010')",0.0012621125966151812
BPIC15,AggregateType.AVG,0.5,"('11_AH_II_010', '13_CRD_010')",0.001330877153087733
BPIC15,AggregateType.AVG,0.5,"('13_CRD_010', '01_HOOFD_480')",0.0002418565065587261
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_480', '01_HOOFD_490_2')",6.07307191994671e-05
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_2', '01_HOOFD_491')",0.0002312376590598575
