dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.3,0.993622321873443
CreditReq,AggregateType.AVG,0.3,0.9701046337788817
CreditReq,AggregateType.AVG,0.3,0.9769805680119573
CreditReq,AggregateType.AVG,0.3,0.9696063776744291
CreditReq,AggregateType.AVG,0.3,0.9841554559043348
CreditReq,AggregateType.AVG,0.3,0.9825610363726955
CreditReq,AggregateType.AVG,0.3,0.9959142999501744
CreditReq,AggregateType.SUM,0.3,0.0033364289705087244
CreditReq,AggregateType.SUM,0.3,0.0028637114505296046
CreditReq,AggregateType.SUM,0.3,0.0029370533820277656
CreditReq,AggregateType.SUM,0.3,0.0028521937902589167
CreditReq,AggregateType.SUM,0.3,0.003066709791826966
CreditReq,AggregateType.SUM,0.3,0.0029033030903971857
CreditReq,AggregateType.SUM,0.3,0.0031943107056406385
CreditReq,AggregateType.MIN,0.3,0.993622321873443
CreditReq,AggregateType.MIN,0.3,0.9701046337817638
CreditReq,AggregateType.MIN,0.3,0.9769805680119582
CreditReq,AggregateType.MIN,0.3,0.9696063776781266
CreditReq,AggregateType.MIN,0.3,0.9841554559043348
CreditReq,AggregateType.MIN,0.3,0.9825610363726955
CreditReq,AggregateType.MIN,0.3,0.9959142999501744
CreditReq,AggregateType.MAX,0.3,0.9864989213275084
CreditReq,AggregateType.MAX,0.3,0.9686125282111185
CreditReq,AggregateType.MAX,0.3,0.9750299299605518
CreditReq,AggregateType.MAX,0.3,0.9681394496646789
CreditReq,AggregateType.MAX,0.3,0.981303276437121
CreditReq,AggregateType.MAX,0.3,0.9799731402004671
CreditReq,AggregateType.MAX,0.3,0.9848138390694555
