dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.AVG,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.SUM,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MIN,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
CreditReq,AggregateType.MAX,0.3,0.0003824256735996763
