dataset,aggregate_type,delta,edge,APE_freq
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_010', '01_HOOFD_011')",0.000757018987796572
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_011', '01_HOOFD_020')",0.007762363654010633
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_020', '02_DRZ_010')",0.00036587609789892763
BPIC15,AggregateType.AVG,0.1,"('02_DRZ_010', '04_BPT_005')",0.001027844369712756
BPIC15,AggregateType.AVG,0.1,"('04_BPT_005', '01_HOOFD_065_0')",0.0005243167212448718
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_065_0', '01_HOOFD_110_0')",0.026613679792004512
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_110_0', '01_HOOFD_100_0')",0.022167918919888275
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_100_0', '01_HOOFD_015')",0.05380671389559401
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_015', '01_HOOFD_061')",0.007265631486005013
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_061', '01_HOOFD_101')",0.008110298907502578
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_101', '01_HOOFD_030_1')",0.08438324819451119
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_030_1', '01_HOOFD_030_2')",0.003520196943382006
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_030_2', '08_AWB45_005')",0.0626598584048221
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_005', '01_HOOFD_200')",0.008009552699916869
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_200', '01_HOOFD_330')",0.03883363652919393
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_330', '09_AH_I_010')",0.00033659751763021755
BPIC15,AggregateType.AVG,0.1,"('09_AH_I_010', '01_HOOFD_380')",0.01083084053882604
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_380', '01_HOOFD_430')",0.005355996510956367
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_430', '11_AH_II_010')",0.0006526641684699256
BPIC15,AggregateType.AVG,0.1,"('11_AH_II_010', '13_CRD_010')",0.001255689901789577
BPIC15,AggregateType.AVG,0.1,"('13_CRD_010', '01_HOOFD_480')",0.013292851427664107
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_480', '01_HOOFD_490_2')",0.00187819414219442
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_2', '01_HOOFD_491')",0.007450376077616687
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_491', '01_HOOFD_180')",0.19028814553845627
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_180', '01_HOOFD_494a')",0.03401770955491642
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_494a', '01_HOOFD_490_4')",0.015414091296342924
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_4', '01_HOOFD_195')",0.04933320032320511
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_195', '01_HOOFD_375')",0.19741156405127394
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_375', '01_HOOFD_490_1')",0.07284592532040446
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_1', '01_HOOFD_250_1')",0.11898478583096439
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_250_1', '01_HOOFD_370')",0.017536450299275863
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_370', '01_HOOFD_250_2')",0.018426732931636398
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_250_2', '01_HOOFD_490_1a')",0.05739875148694438
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_1a', '01_HOOFD_500')",0.3250984405407433
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_500', '01_HOOFD_510_0')",0.006802992898880117
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_0', '01_HOOFD_510_1')",0.035522665079640046
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_1', '01_HOOFD_490_5')",0.15751174918162583
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_5', '01_HOOFD_510_3')",0.0072451598913216035
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_3', '01_HOOFD_490_5a')",0.13089184443581411
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_5a', '01_HOOFD_495')",0.03822561179377903
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_495', '01_HOOFD_510_4')",0.022679161005637383
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_4', '01_HOOFD_515')",0.005655434477435542
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_515', '01_HOOFD_510_2')",0.042525802865161645
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_2', '01_HOOFD_510_2a')",0.010987059181027424
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_100_0', '01_HOOFD_011')",0.1547867691541427
BPIC15,AggregateType.AVG,0.1,"('04_BPT_005', '01_HOOFD_010')",3.483848942039865
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_010', '01_HOOFD_061')",0.06464440546302809
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_061', '01_HOOFD_015')",0.0020036694628122365
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_015', '01_HOOFD_030_1')",0.023160075782480336
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_030_1', '01_HOOFD_101')",0.0027171801706072384
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_101', '01_HOOFD_030_2')",0.006991030710679229
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_005', '08_AWB45_010')",0.019305486316715265
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_010', '08_AWB45_020_0')",0.006204020976582905
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_020_0', '01_HOOFD_180')",0.11514523679098755
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_180', '08_AWB45_020_1')",0.14957113694340296
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_020_1', '08_AWB45_025')",0.01999419296453898
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_025', '08_AWB45_020_2')",0.014438225766956962
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_020_2', '08_AWB45_030')",0.005130430823775566
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_030', '08_AWB45_040')",0.032332323594840603
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_040', '08_AWB45_045')",0.09208111095902775
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_045', '01_HOOFD_193')",0.24218999173135403
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_193', '08_AWB45_051_0')",2.6254904857932977
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_051_0', '01_HOOFD_196')",0.4745661458983417
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_196', '01_HOOFD_200')",0.013554901960944984
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_491', '01_HOOFD_500')",0.0061795079016012805
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_0', '08_AWB45_005')",0.7098017256086996
BPIC15,AggregateType.AVG,0.1,"('08_AWB45_005', '01_HOOFD_510_4')",5.381367541774603
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_4', '01_HOOFD_495')",0.15590753059791163
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_495', '01_HOOFD_375')",0.11248455967214177
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_375', '01_HOOFD_515')",0.9536174116590281
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_515', '01_HOOFD_370')",0.8428773652521363
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_370', '01_HOOFD_490_4')",0.13242360500146996
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_4', '01_HOOFD_490_1')",0.0893468446373684
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_1', '01_HOOFD_250_2')",0.07988530026217155
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_250_2', '01_HOOFD_250_1')",0.08307750674408396
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_250_1', '01_HOOFD_510_1')",0.10272266274592819
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_1', '01_HOOFD_490_1a')",0.32333744210060406
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_1a', '01_HOOFD_510_3')",0.26044522830176786
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_3', '01_HOOFD_494a')",0.43444527888706796
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_494a', '01_HOOFD_195')",0.13767462953932283
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_195', '01_HOOFD_510_2a')",0.92694305838296
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_510_2a', '01_HOOFD_490_5')",0.11903564936392942
BPIC15,AggregateType.AVG,0.1,"('01_HOOFD_490_5', '01_HOOFD_490_5a')",0.09310029310518017
