dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.01,0.1906299912119805
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.9972144435444944
BPIC15,AggregateType.AVG,0.01,0.9972527469888611
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.45977899144325374
BPIC15,AggregateType.AVG,0.01,0.918146139275634
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.7457761960213402
BPIC15,AggregateType.AVG,0.01,0.01351824177317689
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.996135428951452
BPIC15,AggregateType.AVG,0.01,0.9971948359356788
BPIC15,AggregateType.AVG,0.01,0.998737373735002
BPIC15,AggregateType.AVG,0.01,0.9982847341337444
BPIC15,AggregateType.AVG,0.01,0.652958524344693
BPIC15,AggregateType.AVG,0.01,0.9970489508405415
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.964359029403526
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.043256821193144224
BPIC15,AggregateType.AVG,0.01,0.41055430580809626
BPIC15,AggregateType.AVG,0.01,0.18945568248651456
BPIC15,AggregateType.AVG,0.01,0.07873870833765861
BPIC15,AggregateType.AVG,0.01,0.07688992427318272
BPIC15,AggregateType.AVG,0.01,0.04360924324355922
BPIC15,AggregateType.AVG,0.01,0.057000645514900916
BPIC15,AggregateType.AVG,0.01,0.056976700006377945
BPIC15,AggregateType.AVG,0.01,0.1791363741218688
BPIC15,AggregateType.AVG,0.01,0.022555839319625653
BPIC15,AggregateType.AVG,0.01,0.10504304680813031
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0328040572697761
BPIC15,AggregateType.AVG,0.01,0.9831463590061048
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.0
BPIC15,AggregateType.AVG,0.01,0.04556760605688254
BPIC15,AggregateType.AVG,0.01,0.15500218560028337
BPIC15,AggregateType.AVG,0.01,0.006480753357753
BPIC15,AggregateType.AVG,0.01,0.017144810195089726
BPIC15,AggregateType.AVG,0.01,0.6697617347122581
BPIC15,AggregateType.AVG,0.01,0.2884011169223166
BPIC15,AggregateType.AVG,0.01,0.04170121860084802
