dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.05,0.0025383254387905535
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.2108505226660857
BPIC15,AggregateType.AVG,0.05,0.5214622031283062
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.028764880258457776
BPIC15,AggregateType.AVG,0.05,0.027707213609500653
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.009379805008198858
BPIC15,AggregateType.AVG,0.05,0.0020725339601020826
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.12248924314456197
BPIC15,AggregateType.AVG,0.05,0.0660030416402055
BPIC15,AggregateType.AVG,0.05,0.502449175307803
BPIC15,AggregateType.AVG,0.05,0.7386414407291855
BPIC15,AggregateType.AVG,0.05,0.01577224192008385
BPIC15,AggregateType.AVG,0.05,0.12366349879725178
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.021155040327467678
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.008951982594451846
BPIC15,AggregateType.AVG,0.05,0.005339712123237448
BPIC15,AggregateType.AVG,0.05,0.03330450216608266
BPIC15,AggregateType.AVG,0.05,0.015100974192512828
BPIC15,AggregateType.AVG,0.05,0.012275596195862576
BPIC15,AggregateType.AVG,0.05,0.007032028930525555
BPIC15,AggregateType.AVG,0.05,0.010758536010155695
BPIC15,AggregateType.AVG,0.05,0.007381636357164968
BPIC15,AggregateType.AVG,0.05,0.009807436466359218
BPIC15,AggregateType.AVG,0.05,0.00406971089922456
BPIC15,AggregateType.AVG,0.05,0.014547934405644836
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.005202716147172846
BPIC15,AggregateType.AVG,0.05,0.03314697095832237
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.0
BPIC15,AggregateType.AVG,0.05,0.00818919564946835
BPIC15,AggregateType.AVG,0.05,0.018261543871934363
BPIC15,AggregateType.AVG,0.05,0.0011651705999454406
BPIC15,AggregateType.AVG,0.05,0.002448417872051377
BPIC15,AggregateType.AVG,0.05,0.014969178733309337
BPIC15,AggregateType.AVG,0.05,0.015733892943888377
