dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.8,0.993622321873443
CreditReq,AggregateType.AVG,0.8,0.9696908974593098
CreditReq,AggregateType.AVG,0.8,0.9769565265222954
CreditReq,AggregateType.AVG,0.8,0.9691569581763058
CreditReq,AggregateType.AVG,0.8,0.9841553857010849
CreditReq,AggregateType.AVG,0.8,0.9825609460221052
CreditReq,AggregateType.AVG,0.8,0.9959142999501744
CreditReq,AggregateType.SUM,0.8,0.0012105131293768633
CreditReq,AggregateType.SUM,0.8,0.0010691549868976913
CreditReq,AggregateType.SUM,0.8,0.0010945015084473653
CreditReq,AggregateType.SUM,0.8,0.0010649104247273666
CreditReq,AggregateType.SUM,0.8,0.0011386723298543039
CreditReq,AggregateType.SUM,0.8,0.001078090308913704
CreditReq,AggregateType.SUM,0.8,0.0011387668628943942
CreditReq,AggregateType.MIN,0.8,0.993622321873443
CreditReq,AggregateType.MIN,0.8,0.9701046337817638
CreditReq,AggregateType.MIN,0.8,0.9769805680119582
CreditReq,AggregateType.MIN,0.8,0.9696063776781266
CreditReq,AggregateType.MIN,0.8,0.9841554559043348
CreditReq,AggregateType.MIN,0.8,0.9825610363726955
CreditReq,AggregateType.MIN,0.8,0.9959142999501744
CreditReq,AggregateType.MAX,0.8,0.5314376644977646
CreditReq,AggregateType.MAX,0.8,0.7290712691208165
CreditReq,AggregateType.MAX,0.8,0.7328843289770565
CreditReq,AggregateType.MAX,0.8,0.7287849894048015
CreditReq,AggregateType.MAX,0.8,0.7133866391474206
CreditReq,AggregateType.MAX,0.8,0.7095472856557463
CreditReq,AggregateType.MAX,0.8,0.4204601785055665
