dataset,aggregate_type,delta,edge,APE_freq
CreditReq,AggregateType.SUM,0.7,"('Collateral check', 'Collateral check')",2.7427154677211167e-05
CreditReq,AggregateType.SUM,0.7,"('Collateral check', 'Credit committee')",8.681757582834048e-06
CreditReq,AggregateType.SUM,0.7,"('Credit committee', 'Credit committee')",4.8066496658667064e-05
CreditReq,AggregateType.SUM,0.7,"('Credit committee', 'Requirements review')",1.6031558864016672e-05
CreditReq,AggregateType.SUM,0.7,"('Requirements review', 'Requirements review')",3.5774349126819562e-06
CreditReq,AggregateType.MIN,0.7,"('Register', 'Acceptance of requests')",1.6545464967824235e-06
CreditReq,AggregateType.MIN,0.7,"('Acceptance of requests', 'Acceptance of requests')",2.5557644940937318e-05
CreditReq,AggregateType.MIN,0.7,"('Acceptance of requests', 'Collection of documents')",6.290513507563566e-05
CreditReq,AggregateType.MIN,0.7,"('Collection of documents', 'Collection of documents')",1.6164753539425363e-05
CreditReq,AggregateType.MIN,0.7,"('Collection of documents', 'Completeness check')",5.2792783848631346e-05
CreditReq,AggregateType.MIN,0.7,"('Completeness check', 'Completeness check')",1.999224229363328e-05
CreditReq,AggregateType.MIN,0.7,"('Completeness check', 'Credit worthiness check')",2.9027033435760483e-05
CreditReq,AggregateType.MIN,0.7,"('Credit worthiness check', 'Credit worthiness check')",2.0465147284710013e-05
CreditReq,AggregateType.MIN,0.7,"('Credit worthiness check', 'Collateral check')",8.361066273175432e-05
CreditReq,AggregateType.MIN,0.7,"('Collateral check', 'Collateral check')",9.430832584166049e-06
CreditReq,AggregateType.MIN,0.7,"('Collateral check', 'Credit committee')",1.1006063307432702e-05
CreditReq,AggregateType.MIN,0.7,"('Credit committee', 'Credit committee')",9.677756420747859e-06
CreditReq,AggregateType.MIN,0.7,"('Credit committee', 'Requirements review')",3.7115705262039666e-06
CreditReq,AggregateType.MIN,0.7,"('Requirements review', 'Requirements review')",7.396076940960672e-06
CreditReq,AggregateType.MAX,0.7,"('Register', 'Acceptance of requests')",3.221629774261451e-05
CreditReq,AggregateType.MAX,0.7,"('Acceptance of requests', 'Acceptance of requests')",4.092456256366732e-05
CreditReq,AggregateType.MAX,0.7,"('Acceptance of requests', 'Collection of documents')",3.283175001891222e-05
CreditReq,AggregateType.MAX,0.7,"('Collection of documents', 'Collection of documents')",1.3160628250021477e-05
CreditReq,AggregateType.MAX,0.7,"('Collection of documents', 'Completeness check')",1.5909965490400522e-05
CreditReq,AggregateType.MAX,0.7,"('Completeness check', 'Completeness check')",4.58776280784653e-05
CreditReq,AggregateType.MAX,0.7,"('Completeness check', 'Credit worthiness check')",0.00019472092696343074
CreditReq,AggregateType.MAX,0.7,"('Credit worthiness check', 'Credit worthiness check')",1.6233967241429035e-06
CreditReq,AggregateType.MAX,0.7,"('Credit worthiness check', 'Collateral check')",1.6548311953605944e-06
CreditReq,AggregateType.MAX,0.7,"('Collateral check', 'Collateral check')",7.435225748776504e-07
CreditReq,AggregateType.MAX,0.7,"('Collateral check', 'Credit committee')",9.780067382175755e-05
CreditReq,AggregateType.MAX,0.7,"('Credit committee', 'Credit committee')",4.921700223907329e-05
CreditReq,AggregateType.MAX,0.7,"('Credit committee', 'Requirements review')",4.2790891912887725e-05
CreditReq,AggregateType.MAX,0.7,"('Requirements review', 'Requirements review')",3.685396328558685e-05
