dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.4,0.993622321873443
CreditReq,AggregateType.AVG,0.4,0.970104628502273
CreditReq,AggregateType.AVG,0.4,0.976980567998339
CreditReq,AggregateType.AVG,0.4,0.9696063713411622
CreditReq,AggregateType.AVG,0.4,0.9841554559043348
CreditReq,AggregateType.AVG,0.4,0.9825610363726953
CreditReq,AggregateType.AVG,0.4,0.9959142999501744
CreditReq,AggregateType.SUM,0.4,0.002469405463990229
CreditReq,AggregateType.SUM,0.4,0.0021439914865938325
CreditReq,AggregateType.SUM,0.4,0.0021972668222491054
CreditReq,AggregateType.SUM,0.4,0.0021354130047467057
CreditReq,AggregateType.SUM,0.4,0.002290929834982497
CreditReq,AggregateType.SUM,0.4,0.002168932681217539
CreditReq,AggregateType.SUM,0.4,0.0023475436072781554
CreditReq,AggregateType.MIN,0.4,0.993622321873443
CreditReq,AggregateType.MIN,0.4,0.9701046337817638
CreditReq,AggregateType.MIN,0.4,0.9769805680119582
CreditReq,AggregateType.MIN,0.4,0.9696063776781266
CreditReq,AggregateType.MIN,0.4,0.9841554559043348
CreditReq,AggregateType.MIN,0.4,0.9825610363726955
CreditReq,AggregateType.MIN,0.4,0.9959142999501744
CreditReq,AggregateType.MAX,0.4,0.9525176405422701
CreditReq,AggregateType.MAX,0.4,0.9522877327076176
CreditReq,AggregateType.MAX,0.4,0.9538048717717704
CreditReq,AggregateType.MAX,0.4,0.9520852826108631
CreditReq,AggregateType.MAX,0.4,0.9505983002318408
CreditReq,AggregateType.MAX,0.4,0.9520261667405282
CreditReq,AggregateType.MAX,0.4,0.9524887599023096
