dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.6,0.0001271663160568122
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0012883368902096796
BPIC15,AggregateType.AVG,0.6,0.002429062830704126
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0017736049385169012
BPIC15,AggregateType.AVG,0.6,0.0011183830191749677
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.000391579536571172
BPIC15,AggregateType.AVG,0.6,0.00016289936809741473
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0013521259836376956
BPIC15,AggregateType.AVG,0.6,0.0008692962227595763
BPIC15,AggregateType.AVG,0.6,0.0009398841920892588
BPIC15,AggregateType.AVG,0.6,0.0014618077219794448
BPIC15,AggregateType.AVG,0.6,0.0007694419746511142
BPIC15,AggregateType.AVG,0.6,0.0011254414805078232
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0007053052396245535
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0007514892385991345
BPIC15,AggregateType.AVG,0.6,0.000254431900413102
BPIC15,AggregateType.AVG,0.6,0.002670813858411336
BPIC15,AggregateType.AVG,0.6,0.0012444698606758342
BPIC15,AggregateType.AVG,0.6,0.0009705774206068413
BPIC15,AggregateType.AVG,0.6,0.0005580436899458238
BPIC15,AggregateType.AVG,0.6,0.0008839770002053438
BPIC15,AggregateType.AVG,0.6,0.0005590410548144617
BPIC15,AggregateType.AVG,0.6,0.00062251865283771
BPIC15,AggregateType.AVG,0.6,0.0003312581152640909
BPIC15,AggregateType.AVG,0.6,0.0011135013447752112
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.0
BPIC15,AggregateType.AVG,0.6,0.00041157554932411827
