dataset,aggregate_type,delta,epsilon_freq,epsilon_time,MAPE_freq,SMAPE_freq,MAPE_time,SMAPE_time
CCC19,AggregateType.AVG,0.1,0.4013413909243025,0.0034228513767417387,0.3122934424987074,0.1065087342769973,0.17163858720649566,0.06688415841728365
CCC19,AggregateType.SUM,0.1,0.4013413909243025,0.00675775180180274,0.30546841689489695,0.10136939656734009,0.6876756119587439,0.16969346704403124
CCC19,AggregateType.MIN,0.1,0.4013413909243025,7.5773252283813595e-06,0.3258988005390079,0.11102519857255622,34.91369941948135,1.761722132963777
CCC19,AggregateType.MAX,0.1,0.4013413909243025,0.006689863045342139,0.27439255005341,0.10071430233073972,1.039559287944973,0.22590613226390657
