dataset,aggregate_type,delta,edge,APE_freq
CreditReq,AggregateType.SUM,0.5,"('Credit worthiness check', 'Collateral check')",1.4739840533725887e-05
CreditReq,AggregateType.SUM,0.5,"('Collateral check', 'Collateral check')",5.9014675205985966e-05
CreditReq,AggregateType.SUM,0.5,"('Collateral check', 'Credit committee')",1.2667288239489625e-05
CreditReq,AggregateType.SUM,0.5,"('Credit committee', 'Credit committee')",1.2487033489366735e-05
CreditReq,AggregateType.SUM,0.5,"('Credit committee', 'Requirements review')",9.0744263678299e-06
CreditReq,AggregateType.SUM,0.5,"('Requirements review', 'Requirements review')",1.6384156559733535e-06
CreditReq,AggregateType.MIN,0.5,"('Register', 'Acceptance of requests')",0.0001785482561173734
CreditReq,AggregateType.MIN,0.5,"('Acceptance of requests', 'Acceptance of requests')",6.182710636470885e-05
CreditReq,AggregateType.MIN,0.5,"('Acceptance of requests', 'Collection of documents')",5.074340720775341e-05
CreditReq,AggregateType.MIN,0.5,"('Collection of documents', 'Collection of documents')",7.553770053141839e-07
CreditReq,AggregateType.MIN,0.5,"('Collection of documents', 'Completeness check')",0.00014027164664741901
CreditReq,AggregateType.MIN,0.5,"('Completeness check', 'Completeness check')",6.542347567481654e-05
CreditReq,AggregateType.MIN,0.5,"('Completeness check', 'Credit worthiness check')",1.555070946907567e-06
CreditReq,AggregateType.MIN,0.5,"('Credit worthiness check', 'Credit worthiness check')",8.71016809084251e-06
CreditReq,AggregateType.MIN,0.5,"('Credit worthiness check', 'Collateral check')",2.678501614132851e-06
CreditReq,AggregateType.MIN,0.5,"('Collateral check', 'Collateral check')",2.4388281818353197e-05
CreditReq,AggregateType.MIN,0.5,"('Collateral check', 'Credit committee')",2.2735130172130624e-05
CreditReq,AggregateType.MIN,0.5,"('Credit committee', 'Credit committee')",2.1344822539492763e-05
CreditReq,AggregateType.MIN,0.5,"('Credit committee', 'Requirements review')",0.00019996903611462478
CreditReq,AggregateType.MIN,0.5,"('Requirements review', 'Requirements review')",2.7327715226164385e-06
CreditReq,AggregateType.MAX,0.5,"('Register', 'Acceptance of requests')",2.320276083893423e-05
CreditReq,AggregateType.MAX,0.5,"('Acceptance of requests', 'Acceptance of requests')",8.713980573052143e-05
CreditReq,AggregateType.MAX,0.5,"('Acceptance of requests', 'Collection of documents')",3.184634290288747e-05
CreditReq,AggregateType.MAX,0.5,"('Collection of documents', 'Collection of documents')",9.184704142944633e-05
CreditReq,AggregateType.MAX,0.5,"('Collection of documents', 'Completeness check')",3.742197589444365e-05
CreditReq,AggregateType.MAX,0.5,"('Completeness check', 'Completeness check')",1.7632003815509503e-05
CreditReq,AggregateType.MAX,0.5,"('Completeness check', 'Credit worthiness check')",3.073652302244949e-05
CreditReq,AggregateType.MAX,0.5,"('Credit worthiness check', 'Credit worthiness check')",8.000257195000037e-05
CreditReq,AggregateType.MAX,0.5,"('Credit worthiness check', 'Collateral check')",8.942652974591916e-05
CreditReq,AggregateType.MAX,0.5,"('Collateral check', 'Collateral check')",3.38731168863891e-05
CreditReq,AggregateType.MAX,0.5,"('Collateral check', 'Credit committee')",7.115909821415714e-05
CreditReq,AggregateType.MAX,0.5,"('Credit committee', 'Credit committee')",1.5940878634361014e-05
CreditReq,AggregateType.MAX,0.5,"('Credit committee', 'Requirements review')",0.00011768996554006345
CreditReq,AggregateType.MAX,0.5,"('Requirements review', 'Requirements review')",3.954929810862011e-05
