dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.7,0.006135131461744492
BPIC15,AggregateType.AVG,0.7,0.022473897125151743
BPIC15,AggregateType.AVG,0.7,0.00970839715662445
BPIC15,AggregateType.AVG,0.7,0.004571521239240872
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.006017884585192201
BPIC15,AggregateType.AVG,0.7,0.007390588021291028
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.004934598516750682
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.010889912475303104
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0034092362317832414
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.005544648149294645
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0021546117188587788
BPIC15,AggregateType.AVG,0.7,0.0016157066754393361
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0043579523030155
BPIC15,AggregateType.AVG,0.7,0.008884583637374377
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.002529075012432519
BPIC15,AggregateType.AVG,0.7,0.007601785422912705
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.003136173188366509
BPIC15,AggregateType.AVG,0.7,0.0043579523030155
BPIC15,AggregateType.AVG,0.7,0.0042124849929536246
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.004873185085928905
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.006593899333389719
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.007390423044233568
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.003117153449258392
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
BPIC15,AggregateType.AVG,0.7,0.0
