dataset,aggregate_type,alpha,epsilon_freq,epsilon_time,delta_freq_median,delta_time_median,delta_freq_max,delta_time_max
CreditReq,AggregateType.AVG,0.7,0.000655586900987699,0.010229523446526716,0.00016389672377938968,0.9825610313664098,0.00016389672377938968,0.9959142999501744
CreditReq,AggregateType.SUM,0.7,0.000655586900987699,0.05600061585916931,0.00016389672377938968,0.0012515325784948073,0.00016389672377938968,0.0013873516041914037
CreditReq,AggregateType.MIN,0.7,0.000655586900987699,0.07989329558771421,0.00016389672377938968,0.9825610363726955,0.00016389672377938968,0.9959142999501744
CreditReq,AggregateType.MAX,0.7,0.000655586900987699,0.8891941893131798,0.00016389672377938968,0.7712449399306112,0.00016389672377938968,0.7868719276128897
