dataset,aggregate_type,delta,edge,APE_time
BPIC15,AggregateType.AVG,0.05,"('11_AH_II_010', '13_CRD_010')",0.010084474914806057
BPIC15,AggregateType.AVG,0.05,"('13_CRD_010', '01_HOOFD_480')",0.01488263421753919
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_480', '01_HOOFD_490_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_2', '01_HOOFD_491')",0.004971365406170185
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '01_HOOFD_180')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_494a', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_4', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_375', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_500')",0.0034212696288617827
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_500', '01_HOOFD_510_0')",0.0005523016641258157
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_0', '01_HOOFD_510_1')",0.009940331989583787
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_490_5')",0.0010941906253635547
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5', '01_HOOFD_510_3')",0.002783169250732347
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_490_5a')",0.000491134329008446
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5a', '01_HOOFD_495')",0.0009362334162955873
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_510_4')",0.008120010767979597
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_4', '01_HOOFD_515')",0.014196926745757841
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_510_2')",0.0024635431819437295
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2', '01_HOOFD_510_2a')",0.0006302800565354557
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_100_0', '01_HOOFD_011')",0.0
BPIC15,AggregateType.AVG,0.05,"('04_BPT_005', '01_HOOFD_010')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_010', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_061', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_015', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_030_1', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_101', '01_HOOFD_030_2')",0.001637220612893482
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '08_AWB45_010')",0.00306407815325357
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_010', '08_AWB45_020_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_0', '01_HOOFD_180')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '08_AWB45_020_1')",0.0022889696947306754
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_1', '08_AWB45_025')",0.013573464087485734
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_025', '08_AWB45_020_2')",0.0002713560300909955
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_2', '08_AWB45_030')",0.0027898462186919807
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_030', '08_AWB45_040')",0.0007601067413137533
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_040', '08_AWB45_045')",0.030390987522054606
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_045', '01_HOOFD_193')",0.0025742268635700134
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_193', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_051_0', '01_HOOFD_196')",0.006044111197953258
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_196', '01_HOOFD_200')",0.013364031830291348
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_4', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_375', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_4', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_494a', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_510_2a')",6.239070104389435e-05
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2a', '01_HOOFD_490_5')",0.0018597032269526766
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5a', '01_HOOFD_510_2')",0.0029655974552739444
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_015', '01_HOOFD_101')",0.0034096503656625417
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_030_1', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_061', '01_HOOFD_030_2')",6.946182554765037e-05
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_2', '08_AWB45_040')",0.004585002972261679
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_040', '08_AWB45_030')",0.0005479719643606201
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_030', '08_AWB45_045')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_193', '08_AWB45_005')",0.005448598973017143
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_196')",0.03903270315911246
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_051_0', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_4', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_375', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_491')",0.0008534398029948083
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '01_HOOFD_494a')",0.008675033559823265
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_494a', '01_HOOFD_500')",0.020189323980896318
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_0', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_510_4')",0.0035431503208870198
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_510_2')",0.0013748184168569347
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_100_0', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_061', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_101', '01_HOOFD_015')",0.01400954876021578
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_015', '01_HOOFD_030_2')",0.0010278689543126063
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '08_AWB45_025')",0.0008512380760119322
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_025', '08_AWB45_020_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_1', '08_AWB45_020_2')",0.011757376851014812
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_040', '08_AWB45_051_0')",0.009324031735267118
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_051_0', '01_HOOFD_193')",0.0022807012168439135
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_193', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_045', '01_HOOFD_196')",0.004896174146093925
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_4', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_510_3')",0.0039011138855575282
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_515')",0.001105035515406172
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_532', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_4', '01_HOOFD_490_5a')",0.012849818219638447
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5a', '01_HOOFD_490_5')",0.0010733796184284803
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5', '01_HOOFD_510_2')",0.0020860039518439785
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_065_0', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_101', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_030_2', '01_HOOFD_180')",0.0013806843479330293
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '08_AWB45_005')",0.01737602425853854
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_110_0', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1', '01_HOOFD_500')",0.0032313581128890993
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_0', '01_HOOFD_510_4')",0.03231938566171796
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_4', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_532', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_490_5')",0.0018547358178972954
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5', '01_HOOFD_510_2a')",0.003555209477268141
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2a', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_100_0', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_030_2', '08_AWB45_040')",0.003149038449368779
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_040', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_2', '01_HOOFD_500')",0.018663709971260198
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_515')",0.02049979857435087
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_375', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_532', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_3a', '01_HOOFD_510_2a')",0.0027229259641556617
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2a', '01_HOOFD_490_4')",0.00013099719214866028
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_4', '01_HOOFD_495')",0.003096619963937072
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_4', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_490_3')",0.00023664335577556868
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_3', '01_HOOFD_510_2')",0.018596415411217294
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_0', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_110_0', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_375', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_494a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_500')",0.001849150458975006
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_510_4')",0.0035070496077634454
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_4', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_510_1')",0.0030322611119647526
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_510_2a')",0.0034459110909236253
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2a', '01_HOOFD_510_2')",0.002122625529004174
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2', '01_HOOFD_490_5')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_110_0', '01_HOOFD_181')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_181', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_2a', '01_HOOFD_200')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_330', '01_HOOFD_350_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_350_0', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_2', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '01_HOOFD_250_2')",0.0004313946195427148
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_2', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1', '01_HOOFD_332')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_332', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_532', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_1', '01_HOOFD_490_4')",0.007428682571871494
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_4', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '08_AWB45_020_2')",0.0028225303061000604
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_2', '08_AWB45_020_1')",0.0048450204127568975
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_025', '08_AWB45_030')",0.0005455962684691698
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_045', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_430', '01_HOOFD_193')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_330', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_051_0', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_370', '01_HOOFD_375')",0.0029371169150186165
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_375', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_1', '06_VD_020')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_020', '06_VD_030_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_030_2', '03_VD_060_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('03_VD_060_0', '06_VD_010')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_010', '06_VD_060_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_060_3', '06_VD_030_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_030_4', '06_VD_030_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_030_1a', '06_VD_035')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_035', '06_VD_030_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_030_1', '06_VD_030_3a')",0.0
BPIC15,AggregateType.AVG,0.05,"('06_VD_030_3a', '06_VD_030_3')",0.001607101299805838
BPIC15,AggregateType.AVG,0.05,"('06_VD_030_3', '06_VD_060_2')",0.008832528636248378
BPIC15,AggregateType.AVG,0.05,"('06_VD_060_2', '06_VD_060_2a')",0.0018370951302042826
BPIC15,AggregateType.AVG,0.05,"('06_VD_060_2a', '13_CRD_010')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '11_AH_II_010')",0.0
BPIC15,AggregateType.AVG,0.05,"('11_AH_II_010', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_494a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_0', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5', '01_HOOFD_510_4')",0.0016284178018793611
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_510_3', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_532', '01_HOOFD_510_2')",0.0010189016237540482
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_065_0', '01_HOOFD_090')",0.014662221839974352
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_090', '01_HOOFD_110_0')",0.014353075518459426
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_100_0', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_030_1', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_051_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_200', '01_HOOFD_250_0')",0.014613271508165675
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_250_0', '01_HOOFD_330')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '01_HOOFD_195')",0.00010148745847156884
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_195', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_1a', '01_HOOFD_491')",0.0017050683270438151
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_491', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_515', '01_HOOFD_510_4')",0.005417016512404559
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_495', '01_HOOFD_490_5a')",0.013997049791471391
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_490_5a', '01_HOOFD_510_2a')",0.006294661956760697
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_110_0', '01_HOOFD_180')",0.007936066247092324
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_180', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('01_HOOFD_030_2', '08_AWB45_010')",0.01511288697871471
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_005', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_020_2', '08_AWB45_060')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_060', '08_AWB45_070_2')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_070_2', '08_AWB45_090_0')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_090_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_030', '08_AWB45_090_3')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_090_3', '08_AWB45_070_3a')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_070_3a', '08_AWB45_070_1')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_070_1', '08_AWB45_070_1a')",0.00786321053570671
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_070_1a', '08_AWB45_075')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_075', '08_AWB45_090_2a')",0.0
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_090_2a', '08_AWB45_070_4')",0.002571430831760442
BPIC15,AggregateType.AVG,0.05,"('08_AWB45_070_4', '08_AWB45_070_3')",0.0
