dataset,aggregate_type,delta,edge,APE_time
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_010', '01_HOOFD_011')",0.005448655231777401
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_011', '01_HOOFD_020')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_020', '02_DRZ_010')",0.008893821955227607
BPIC15,AggregateType.AVG,0.8,"('02_DRZ_010', '04_BPT_005')",0.043444704203028824
BPIC15,AggregateType.AVG,0.8,"('04_BPT_005', '01_HOOFD_065_0')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_065_0', '01_HOOFD_110_0')",0.0010087941200811496
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_110_0', '01_HOOFD_100_0')",0.013879984877011605
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_100_0', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_015', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_061', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_101', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_030_1', '01_HOOFD_030_2')",0.008081527568138479
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_030_2', '08_AWB45_005')",1.2044624149778087e-05
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_005', '01_HOOFD_200')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_200', '01_HOOFD_330')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_330', '09_AH_I_010')",0.006410362315311546
BPIC15,AggregateType.AVG,0.8,"('09_AH_I_010', '01_HOOFD_380')",0.005540245269814337
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_380', '01_HOOFD_430')",0.0034705543124154492
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_430', '11_AH_II_010')",0.01206104295187954
BPIC15,AggregateType.AVG,0.8,"('11_AH_II_010', '13_CRD_010')",0.0048548212217153245
BPIC15,AggregateType.AVG,0.8,"('13_CRD_010', '01_HOOFD_480')",0.007167543193781765
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_480', '01_HOOFD_490_2')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_2', '01_HOOFD_491')",0.008599005421706836
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_491', '01_HOOFD_180')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_180', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_494a', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_4', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_195', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_375', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_1', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_370', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_2', '01_HOOFD_490_1a')",0.0
