dataset,aggregate_type,alpha,epsilon_freq,epsilon_time,delta_freq_median,delta_time_median,delta_freq_max,delta_time_max
CCC19,AggregateType.AVG,0.1,1.7056185874029968,0.014641897720205233,0.6609189161435589,0.36675711548650913,0.999980000199998,0.962962962373872
CCC19,AggregateType.SUM,0.1,1.7056185874029968,0.3483409620411617,0.6609189161435589,0.649057765607352,0.999980000199998,0.962962962960424
CCC19,AggregateType.MIN,0.1,1.7056185874029968,0.4831826247667727,0.6609189161435589,0.6666666666666666,0.999980000199998,0.962962962962963
CCC19,AggregateType.MAX,0.1,1.7056185874029968,0.4831826247667727,0.6609189161435589,0.6666666666664713,0.999980000199998,0.962962962960424
