dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.AVG,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.SUM,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MIN,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
CreditReq,AggregateType.MAX,0.1,0.0011472765733629702
