dataset,aggregate_type,emd,delta
Sepsis,AggregateType.AVG,0.1,0.1401723639799589
Sepsis,AggregateType.AVG,0.1,0.9919993543492263
Sepsis,AggregateType.AVG,0.1,0.9255278061353729
Sepsis,AggregateType.AVG,0.1,0.15208368970137176
Sepsis,AggregateType.AVG,0.1,0.9988950276243095
Sepsis,AggregateType.AVG,0.1,0.9524781824153339
Sepsis,AggregateType.AVG,0.1,0.900924406923361
Sepsis,AggregateType.AVG,0.1,0.9800512808764151
Sepsis,AggregateType.AVG,0.1,0.3388689858652234
Sepsis,AggregateType.AVG,0.1,0.9255031546467408
Sepsis,AggregateType.AVG,0.1,0.46182914481702597
Sepsis,AggregateType.AVG,0.1,0.29710435961122317
Sepsis,AggregateType.AVG,0.1,0.2235041632639383
Sepsis,AggregateType.AVG,0.1,0.486583623503544
Sepsis,AggregateType.AVG,0.1,0.32200769580713673
Sepsis,AggregateType.AVG,0.1,0.9363679389048131
Sepsis,AggregateType.AVG,0.1,0.3619853822683181
Sepsis,AggregateType.AVG,0.1,0.45308266887758897
Sepsis,AggregateType.AVG,0.1,0.5788127210779831
Sepsis,AggregateType.AVG,0.1,0.1327336452670705
Sepsis,AggregateType.AVG,0.1,0.34796099739500486
Sepsis,AggregateType.AVG,0.1,0.31675172970803744
Sepsis,AggregateType.AVG,0.1,0.28814813790063587
Sepsis,AggregateType.AVG,0.1,0.3317198396333292
Sepsis,AggregateType.AVG,0.1,0.3151489344539684
Sepsis,AggregateType.AVG,0.1,0.7007909949555825
Sepsis,AggregateType.AVG,0.1,0.754885834716267
Sepsis,AggregateType.AVG,0.1,0.21615033634150904
Sepsis,AggregateType.AVG,0.1,0.6580902897659672
Sepsis,AggregateType.AVG,0.1,0.2047789408192065
Sepsis,AggregateType.AVG,0.1,0.2299617902994695
Sepsis,AggregateType.AVG,0.1,0.46825935723372736
Sepsis,AggregateType.AVG,0.1,0.8305370604476329
Sepsis,AggregateType.AVG,0.1,0.7128882313729042
Sepsis,AggregateType.AVG,0.1,0.1562015961007562
Sepsis,AggregateType.AVG,0.1,0.12740460550741084
Sepsis,AggregateType.AVG,0.1,0.8662142590833019
Sepsis,AggregateType.AVG,0.1,0.2220112202912765
Sepsis,AggregateType.AVG,0.1,0.6430752665183175
Sepsis,AggregateType.AVG,0.1,0.49239945400519936
Sepsis,AggregateType.AVG,0.1,0.24713269855248177
Sepsis,AggregateType.AVG,0.1,0.28130467908703194
Sepsis,AggregateType.AVG,0.1,0.09842761618649043
Sepsis,AggregateType.AVG,0.1,0.1814875847620261
Sepsis,AggregateType.AVG,0.1,0.08747744783073175
Sepsis,AggregateType.AVG,0.1,0.9352938227523027
Sepsis,AggregateType.AVG,0.1,0.1924619763579617
Sepsis,AggregateType.AVG,0.1,0.23833462931603389
Sepsis,AggregateType.AVG,0.1,0.21660811183284523
Sepsis,AggregateType.AVG,0.1,0.6174438795544929
Sepsis,AggregateType.AVG,0.1,0.19162069301474138
Sepsis,AggregateType.AVG,0.1,0.40576596383271013
Sepsis,AggregateType.AVG,0.1,0.12682052099822294
Sepsis,AggregateType.AVG,0.1,0.6414943780298545
Sepsis,AggregateType.AVG,0.1,0.9769611582528193
Sepsis,AggregateType.AVG,0.1,0.3366413903926432
Sepsis,AggregateType.AVG,0.1,0.35923899848487967
Sepsis,AggregateType.AVG,0.1,0.12095529747552247
Sepsis,AggregateType.AVG,0.1,0.17724281250688
Sepsis,AggregateType.AVG,0.1,0.29766122382841254
Sepsis,AggregateType.AVG,0.1,0.1662282156751136
Sepsis,AggregateType.AVG,0.1,0.17527058738828205
Sepsis,AggregateType.AVG,0.1,0.15172640041190377
Sepsis,AggregateType.AVG,0.1,0.18446693610260084
Sepsis,AggregateType.AVG,0.1,0.20342542271384334
Sepsis,AggregateType.AVG,0.1,0.07174991748853399
Sepsis,AggregateType.AVG,0.1,0.2161144937312579
Sepsis,AggregateType.AVG,0.1,0.13486719343905895
Sepsis,AggregateType.AVG,0.1,0.15985018564721742
Sepsis,AggregateType.AVG,0.1,0.19110275875760319
Sepsis,AggregateType.AVG,0.1,0.1849719299643185
Sepsis,AggregateType.AVG,0.1,0.17025610840383998
Sepsis,AggregateType.AVG,0.1,0.2737561005622472
Sepsis,AggregateType.AVG,0.1,0.17257904676481894
Sepsis,AggregateType.AVG,0.1,0.19020876099861783
Sepsis,AggregateType.AVG,0.1,0.1408457569016005
Sepsis,AggregateType.AVG,0.1,0.3427072564049598
Sepsis,AggregateType.AVG,0.1,0.16065304819580495
Sepsis,AggregateType.AVG,0.1,0.12973939559937464
Sepsis,AggregateType.AVG,0.1,0.2506536161833798
Sepsis,AggregateType.AVG,0.1,0.13916576024450344
Sepsis,AggregateType.AVG,0.1,0.2123943493418442
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.26746581016350574
Sepsis,AggregateType.AVG,0.1,0.0965763572442683
Sepsis,AggregateType.AVG,0.1,0.19425535342795686
Sepsis,AggregateType.AVG,0.1,0.16526055665509665
Sepsis,AggregateType.AVG,0.1,0.09059436654997499
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.14832327422803238
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.1028767841667309
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.07244704387141176
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.12707773707240633
Sepsis,AggregateType.AVG,0.1,0.11431836033142417
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.12355681365837434
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.11152546112149653
Sepsis,AggregateType.AVG,0.1,0.26711137455574274
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.AVG,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.5142734792214113
Sepsis,AggregateType.SUM,0.1,0.10758532485190506
Sepsis,AggregateType.SUM,0.1,0.12118645230645606
Sepsis,AggregateType.SUM,0.1,0.6323345608138039
Sepsis,AggregateType.SUM,0.1,0.7029635413348266
Sepsis,AggregateType.SUM,0.1,0.5872515332876184
Sepsis,AggregateType.SUM,0.1,0.30459998759016427
Sepsis,AggregateType.SUM,0.1,0.01999265031874636
Sepsis,AggregateType.SUM,0.1,0.11069315975565663
Sepsis,AggregateType.SUM,0.1,0.04992222481283751
Sepsis,AggregateType.SUM,0.1,0.0676183787388239
Sepsis,AggregateType.SUM,0.1,0.10536967209879256
Sepsis,AggregateType.SUM,0.1,0.16605721677169838
Sepsis,AggregateType.SUM,0.1,0.06312877351284008
Sepsis,AggregateType.SUM,0.1,0.533222958374308
Sepsis,AggregateType.SUM,0.1,0.28160811824200915
Sepsis,AggregateType.SUM,0.1,0.8319725325595116
Sepsis,AggregateType.SUM,0.1,0.1736276186814797
Sepsis,AggregateType.SUM,0.1,0.2533172683820508
Sepsis,AggregateType.SUM,0.1,0.14225921962382707
Sepsis,AggregateType.SUM,0.1,0.26687198303025883
Sepsis,AggregateType.SUM,0.1,0.09215027044717705
Sepsis,AggregateType.SUM,0.1,0.17003996811326116
Sepsis,AggregateType.SUM,0.1,0.36406607803105484
Sepsis,AggregateType.SUM,0.1,0.13662461624088929
Sepsis,AggregateType.SUM,0.1,0.9332729382276015
Sepsis,AggregateType.SUM,0.1,0.15410979182257994
Sepsis,AggregateType.SUM,0.1,0.24950562413414967
Sepsis,AggregateType.SUM,0.1,0.9185579635550828
Sepsis,AggregateType.SUM,0.1,0.45780493147297163
Sepsis,AggregateType.SUM,0.1,0.22638086780038968
Sepsis,AggregateType.SUM,0.1,0.925940812763617
Sepsis,AggregateType.SUM,0.1,0.28726790945020825
Sepsis,AggregateType.SUM,0.1,0.576055615184508
Sepsis,AggregateType.SUM,0.1,0.9434075967217503
Sepsis,AggregateType.SUM,0.1,0.499999688411771
Sepsis,AggregateType.SUM,0.1,0.5116707795659715
Sepsis,AggregateType.SUM,0.1,0.8149629301334307
Sepsis,AggregateType.SUM,0.1,0.8026843963630506
Sepsis,AggregateType.SUM,0.1,0.8605551791215774
Sepsis,AggregateType.SUM,0.1,0.28064707405409894
Sepsis,AggregateType.SUM,0.1,0.2671499402845873
Sepsis,AggregateType.SUM,0.1,0.08914951528348791
Sepsis,AggregateType.SUM,0.1,0.27825398718715044
Sepsis,AggregateType.SUM,0.1,0.458023713806851
Sepsis,AggregateType.SUM,0.1,0.9791637850415846
Sepsis,AggregateType.SUM,0.1,0.722572584552592
Sepsis,AggregateType.SUM,0.1,0.5882386570474847
Sepsis,AggregateType.SUM,0.1,0.8205392172175414
Sepsis,AggregateType.SUM,0.1,0.9562777998939673
Sepsis,AggregateType.SUM,0.1,0.26872078654862885
Sepsis,AggregateType.SUM,0.1,0.7925872173559907
Sepsis,AggregateType.SUM,0.1,0.17372566758137442
Sepsis,AggregateType.SUM,0.1,0.9721792004678689
Sepsis,AggregateType.SUM,0.1,0.9807691923530628
Sepsis,AggregateType.SUM,0.1,0.7540981525920808
Sepsis,AggregateType.SUM,0.1,0.9411753984493099
Sepsis,AggregateType.SUM,0.1,0.9222654236300496
Sepsis,AggregateType.SUM,0.1,0.6096904016477448
Sepsis,AggregateType.SUM,0.1,0.8661436553635758
Sepsis,AggregateType.SUM,0.1,0.7249843205589418
Sepsis,AggregateType.SUM,0.1,0.8333332769009312
Sepsis,AggregateType.SUM,0.1,0.7498726837060222
Sepsis,AggregateType.SUM,0.1,0.7267081348676079
Sepsis,AggregateType.SUM,0.1,0.6861972024987041
Sepsis,AggregateType.SUM,0.1,0.3333324172068899
Sepsis,AggregateType.SUM,0.1,0.8743306679078903
Sepsis,AggregateType.SUM,0.1,0.6864730079375565
Sepsis,AggregateType.SUM,0.1,0.7499999979484697
Sepsis,AggregateType.SUM,0.1,0.6997939758733055
Sepsis,AggregateType.SUM,0.1,0.7999999972810873
Sepsis,AggregateType.SUM,0.1,0.7997857667123451
Sepsis,AggregateType.SUM,0.1,0.7419846700360451
Sepsis,AggregateType.SUM,0.1,0.6776404011583391
Sepsis,AggregateType.SUM,0.1,0.7257327810041444
Sepsis,AggregateType.SUM,0.1,0.5589489159663859
Sepsis,AggregateType.SUM,0.1,0.8433783456499645
Sepsis,AggregateType.SUM,0.1,0.7996551258096167
Sepsis,AggregateType.SUM,0.1,0.5403998629040306
Sepsis,AggregateType.SUM,0.1,0.6536291486637676
Sepsis,AggregateType.SUM,0.1,0.5420845827424451
Sepsis,AggregateType.SUM,0.1,0.8571428394887233
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.7999999999988613
Sepsis,AggregateType.SUM,0.1,0.8258415347152789
Sepsis,AggregateType.SUM,0.1,0.7113273597431958
Sepsis,AggregateType.SUM,0.1,0.7478705547686705
Sepsis,AggregateType.SUM,0.1,0.4999999992925275
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.6309668284315348
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.6666665588450225
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.7996319404965924
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.49999999999989475
Sepsis,AggregateType.SUM,0.1,0.4999984591190847
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.49993703661855005
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.49999999999532796
Sepsis,AggregateType.SUM,0.1,0.7999999999988233
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.SUM,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.5714285714285714
Sepsis,AggregateType.MIN,0.1,0.9960629921259844
Sepsis,AggregateType.MIN,0.1,0.9634340222575517
Sepsis,AggregateType.MIN,0.1,0.6428571428571428
Sepsis,AggregateType.MIN,0.1,0.9988950276243095
Sepsis,AggregateType.MIN,0.1,0.9859649122807018
Sepsis,AggregateType.MIN,0.1,0.9700598802395209
Sepsis,AggregateType.MIN,0.1,0.9979550102249489
Sepsis,AggregateType.MIN,0.1,0.9728997289972899
Sepsis,AggregateType.MIN,0.1,0.9986159169550173
Sepsis,AggregateType.MIN,0.1,0.9934497816593887
Sepsis,AggregateType.MIN,0.1,0.9652996845425867
Sepsis,AggregateType.MIN,0.1,0.9911111111111112
Sepsis,AggregateType.MIN,0.1,0.9855818743563336
Sepsis,AggregateType.MIN,0.1,0.9583333333333334
Sepsis,AggregateType.MIN,0.1,0.9876106194690265
Sepsis,AggregateType.MIN,0.1,0.8888888888888888
Sepsis,AggregateType.MIN,0.1,0.984472049689441
Sepsis,AggregateType.MIN,0.1,0.9888475836431226
Sepsis,AggregateType.MIN,0.1,0.972972972972973
Sepsis,AggregateType.MIN,0.1,0.9828571428571428
Sepsis,AggregateType.MIN,0.1,0.9411764705882353
Sepsis,AggregateType.MIN,0.1,0.9322916666666666
Sepsis,AggregateType.MIN,0.1,0.9607843137254901
Sepsis,AggregateType.MIN,0.1,0.891304347826087
Sepsis,AggregateType.MIN,0.1,0.9347826086956521
Sepsis,AggregateType.MIN,0.1,0.942528735632184
Sepsis,AggregateType.MIN,0.1,0.9550561797752809
Sepsis,AggregateType.MIN,0.1,0.9354838709677419
Sepsis,AggregateType.MIN,0.1,0.7692307692307692
Sepsis,AggregateType.MIN,0.1,0.9145299145299146
Sepsis,AggregateType.MIN,0.1,0.7302338868995489
Sepsis,AggregateType.MIN,0.1,0.9876237623762376
Sepsis,AggregateType.MIN,0.1,0.9738562091503268
Sepsis,AggregateType.MIN,0.1,0.9444444444444444
Sepsis,AggregateType.MIN,0.1,0.5
Sepsis,AggregateType.MIN,0.1,0.9839572192513368
Sepsis,AggregateType.MIN,0.1,0.8235294117647058
Sepsis,AggregateType.MIN,0.1,0.9605263157894737
Sepsis,AggregateType.MIN,0.1,0.9245283018867925
Sepsis,AggregateType.MIN,0.1,0.9411764705882353
Sepsis,AggregateType.MIN,0.1,0.9677419354838709
Sepsis,AggregateType.MIN,0.1,0.9864864864864864
Sepsis,AggregateType.MIN,0.1,0.7534246575342465
Sepsis,AggregateType.MIN,0.1,0.7272727272727273
Sepsis,AggregateType.MIN,0.1,0.9791666666666666
Sepsis,AggregateType.MIN,0.1,0.75
Sepsis,AggregateType.MIN,0.1,0.8292682926829269
Sepsis,AggregateType.MIN,0.1,0.8421052631578947
Sepsis,AggregateType.MIN,0.1,0.9636363636363636
Sepsis,AggregateType.MIN,0.1,0.7777777777777777
Sepsis,AggregateType.MIN,0.1,0.9347826086956521
Sepsis,AggregateType.MIN,0.1,0.5421686746987953
Sepsis,AggregateType.MIN,0.1,0.9722222222222222
Sepsis,AggregateType.MIN,0.1,0.9807692307692307
Sepsis,AggregateType.MIN,0.1,0.8809523809523809
Sepsis,AggregateType.MIN,0.1,0.9411764705882353
Sepsis,AggregateType.MIN,0.1,0.9230769230769231
Sepsis,AggregateType.MIN,0.1,0.631578947368421
Sepsis,AggregateType.MIN,0.1,0.8666666666666667
Sepsis,AggregateType.MIN,0.1,0.7272727272727273
Sepsis,AggregateType.MIN,0.1,0.8333333333333334
Sepsis,AggregateType.MIN,0.1,0.75
Sepsis,AggregateType.MIN,0.1,0.7272727272727273
Sepsis,AggregateType.MIN,0.1,0.7777777777777779
Sepsis,AggregateType.MIN,0.1,0.33333333333333326
Sepsis,AggregateType.MIN,0.1,0.875
Sepsis,AggregateType.MIN,0.1,0.8620689655172413
Sepsis,AggregateType.MIN,0.1,0.75
Sepsis,AggregateType.MIN,0.1,0.7000000000000001
Sepsis,AggregateType.MIN,0.1,0.8
Sepsis,AggregateType.MIN,0.1,0.8
Sepsis,AggregateType.MIN,0.1,0.8125
Sepsis,AggregateType.MIN,0.1,0.7272727272727273
Sepsis,AggregateType.MIN,0.1,0.7826086956521738
Sepsis,AggregateType.MIN,0.1,0.5714285714285714
Sepsis,AggregateType.MIN,0.1,0.9142857142857143
Sepsis,AggregateType.MIN,0.1,0.8
Sepsis,AggregateType.MIN,0.1,0.5454545454545455
Sepsis,AggregateType.MIN,0.1,0.8157894736842105
Sepsis,AggregateType.MIN,0.1,0.5454545454545455
Sepsis,AggregateType.MIN,0.1,0.8571428571428572
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.8
Sepsis,AggregateType.MIN,0.1,0.8571428571428571
Sepsis,AggregateType.MIN,0.1,0.7142857142857142
Sepsis,AggregateType.MIN,0.1,0.75
Sepsis,AggregateType.MIN,0.1,0.5
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.6428571428571428
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.6666666666666667
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.8
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.5
Sepsis,AggregateType.MIN,0.1,0.5
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.5
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.5
Sepsis,AggregateType.MIN,0.1,0.8
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MIN,0.1,0.0
Sepsis,AggregateType.MAX,0.1,0.5714285714284413
Sepsis,AggregateType.MAX,0.1,0.9960629921012772
Sepsis,AggregateType.MAX,0.1,0.9634340222549787
Sepsis,AggregateType.MAX,0.1,0.642857142856967
Sepsis,AggregateType.MAX,0.1,0.9988950275360283
Sepsis,AggregateType.MAX,0.1,0.9859649122738414
Sepsis,AggregateType.MAX,0.1,0.9700598802363568
Sepsis,AggregateType.MAX,0.1,0.9979550101772928
Sepsis,AggregateType.MAX,0.1,0.9728997289937841
Sepsis,AggregateType.MAX,0.1,0.9986159168845582
Sepsis,AggregateType.MAX,0.1,0.9934497816445774
Sepsis,AggregateType.MAX,0.1,0.9652996845398703
Sepsis,AggregateType.MAX,0.1,0.9911111111002224
Sepsis,AggregateType.MAX,0.1,0.9855818743496582
Sepsis,AggregateType.MAX,0.1,0.9583333333310874
Sepsis,AggregateType.MAX,0.1,0.9876106194612418
Sepsis,AggregateType.MAX,0.1,0.8888888888881076
Sepsis,AggregateType.MAX,0.1,0.9844720496832496
Sepsis,AggregateType.MAX,0.1,0.9888475836344638
Sepsis,AggregateType.MAX,0.1,0.9729729729694574
Sepsis,AggregateType.MAX,0.1,0.9828571428515438
Sepsis,AggregateType.MAX,0.1,0.9411764705866728
