dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.05,0.993622321873443
CreditReq,AggregateType.AVG,0.05,0.9701046337817638
CreditReq,AggregateType.AVG,0.05,0.9769805680119582
CreditReq,AggregateType.AVG,0.05,0.9696063776781266
CreditReq,AggregateType.AVG,0.05,0.9841554559043348
CreditReq,AggregateType.AVG,0.05,0.9825610363726955
CreditReq,AggregateType.AVG,0.05,0.9959142999501744
CreditReq,AggregateType.SUM,0.05,0.026281982957368902
CreditReq,AggregateType.SUM,0.05,0.017794514466349
CreditReq,AggregateType.SUM,0.05,0.0185243171728115
CreditReq,AggregateType.SUM,0.05,0.01771559837436079
CreditReq,AggregateType.SUM,0.05,0.019918137714973944
CreditReq,AggregateType.SUM,0.05,0.018845305092947517
CreditReq,AggregateType.SUM,0.05,0.029351841581223302
CreditReq,AggregateType.MIN,0.05,0.993622321873443
CreditReq,AggregateType.MIN,0.05,0.9701046337817638
CreditReq,AggregateType.MIN,0.05,0.9769805680119582
CreditReq,AggregateType.MIN,0.05,0.9696063776781266
CreditReq,AggregateType.MIN,0.05,0.9841554559043348
CreditReq,AggregateType.MIN,0.05,0.9825610363726955
CreditReq,AggregateType.MIN,0.05,0.9959142999501744
CreditReq,AggregateType.MAX,0.05,0.993622321873443
CreditReq,AggregateType.MAX,0.05,0.9701046337817638
CreditReq,AggregateType.MAX,0.05,0.9769805680119582
CreditReq,AggregateType.MAX,0.05,0.9696063776781266
CreditReq,AggregateType.MAX,0.05,0.9841554559043348
CreditReq,AggregateType.MAX,0.05,0.9825610363726955
CreditReq,AggregateType.MAX,0.05,0.9959142999501744
