dataset,aggregate_type,delta,edge,APE_time
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_065_0', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_101', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_030_2', '01_HOOFD_180')",0.0001532099773126635
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_180', '08_AWB45_005')",0.007393049135366864
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_491', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_110_0', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_2', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_370', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1', '01_HOOFD_500')",0.0001287371424748387
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_0', '01_HOOFD_510_4')",0.0001475488262897722
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_4', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_3', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_532', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_495', '01_HOOFD_490_5')",0.0002606895842699794
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_5', '01_HOOFD_510_2a')",0.0007376886009518235
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_2a', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_100_0', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_030_2', '08_AWB45_040')",0.00019134475975711543
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_040', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_020_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_2', '01_HOOFD_500')",0.010345725055608622
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_005', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_370', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_2', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_1', '01_HOOFD_515')",0.0009458084933646958
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_515', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_375', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_532', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_3', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_1', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_3a', '01_HOOFD_510_2a')",0.0005346375079540165
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_2a', '01_HOOFD_490_4')",0.0001424813315660239
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_4', '01_HOOFD_495')",0.0001793609321020893
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_495', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_195', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_4', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1a', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_3', '01_HOOFD_510_2')",0.000570571261962293
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_020_0', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_110_0', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_005', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_375', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1a', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_2', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_195', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_494a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_1', '01_HOOFD_500')",0.0002748321882129221
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_3', '01_HOOFD_510_4')",0.0011122445129571497
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_4', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_495', '01_HOOFD_510_1')",0.0008851793781288306
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_1', '01_HOOFD_510_2a')",0.0005907085350340123
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_2a', '01_HOOFD_510_2')",0.0004343745714690612
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_2', '01_HOOFD_490_5')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_180', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_110_0', '01_HOOFD_181')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_181', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_2', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_2a', '01_HOOFD_200')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_330', '01_HOOFD_350_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_350_0', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_2', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_005', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_370', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_1', '01_HOOFD_250_2')",0.0009327392284184441
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_2', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1', '01_HOOFD_332')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_332', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_532', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_1', '01_HOOFD_490_4')",0.0003664592463741239
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_4', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_180', '08_AWB45_020_2')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_020_2', '08_AWB45_020_1')",0.00043299682962193593
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_025', '08_AWB45_030')",0.0006560599807599531
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_045', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_430', '01_HOOFD_193')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_330', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_051_0', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_195', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_370', '01_HOOFD_375')",0.0003587320628029692
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_375', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_1', '06_VD_020')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_020', '06_VD_030_2')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_030_2', '03_VD_060_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('03_VD_060_0', '06_VD_010')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_010', '06_VD_060_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_060_3', '06_VD_030_4')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_030_4', '06_VD_030_1a')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_030_1a', '06_VD_035')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_035', '06_VD_030_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_030_1', '06_VD_030_3a')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_030_3a', '06_VD_030_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('06_VD_030_3', '06_VD_060_2')",6.864295480192859e-05
BPIC15,AggregateType.AVG,0.6,"('06_VD_060_2', '06_VD_060_2a')",0.00034601132377205134
BPIC15,AggregateType.AVG,0.6,"('06_VD_060_2a', '13_CRD_010')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_491', '11_AH_II_010')",0.0
BPIC15,AggregateType.AVG,0.6,"('11_AH_II_010', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_494a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_0', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_515', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_5', '01_HOOFD_510_4')",0.0006214081320186836
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_5a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_510_3', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_495', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_532', '01_HOOFD_510_2')",5.501851714865002e-05
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_065_0', '01_HOOFD_090')",0.014957863577847435
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_090', '01_HOOFD_110_0')",0.0029487842216694717
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_100_0', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_030_1', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_051_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_200', '01_HOOFD_250_0')",0.013060770187270077
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_250_0', '01_HOOFD_330')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_005', '01_HOOFD_195')",0.00046646036374771053
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_195', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_1a', '01_HOOFD_491')",0.0002420182440104522
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_491', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_515', '01_HOOFD_510_4')",0.0021356575343849872
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_495', '01_HOOFD_490_5a')",0.0009904248096247693
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_490_5a', '01_HOOFD_510_2a')",0.001514409094545778
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_110_0', '01_HOOFD_180')",0.015948673623172194
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_180', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('01_HOOFD_030_2', '08_AWB45_010')",8.219532457548866e-06
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_020_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_005', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_020_2', '08_AWB45_060')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_060', '08_AWB45_070_2')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_070_2', '08_AWB45_090_0')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_090_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_030', '08_AWB45_090_3')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_090_3', '08_AWB45_070_3a')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_070_3a', '08_AWB45_070_1')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_070_1', '08_AWB45_070_1a')",0.0003718318122958695
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_070_1a', '08_AWB45_075')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_075', '08_AWB45_090_2a')",0.0
BPIC15,AggregateType.AVG,0.6,"('08_AWB45_090_2a', '08_AWB45_070_4')",0.0010590474144510644
