dataset,aggregate_type,delta,edge,APE_freq
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_010', '01_HOOFD_011')",0.0014241100897567469
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_011', '01_HOOFD_020')",0.0006779653188841587
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_020', '02_DRZ_010')",0.009026404542256478
BPIC15,AggregateType.AVG,0.2,"('02_DRZ_010', '04_BPT_005')",0.0006889683112540559
BPIC15,AggregateType.AVG,0.2,"('04_BPT_005', '01_HOOFD_065_0')",0.0019492678383286229
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_065_0', '01_HOOFD_110_0')",0.06192921130676513
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_110_0', '01_HOOFD_100_0')",0.005806472010622032
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_100_0', '01_HOOFD_015')",0.03687769383154451
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_015', '01_HOOFD_061')",0.001711850520626933
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_061', '01_HOOFD_101')",0.03648640361167157
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_101', '01_HOOFD_030_1')",0.022947113696212235
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_030_1', '01_HOOFD_030_2')",4.788880652261296e-07
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_030_2', '08_AWB45_005')",0.0014801183045571606
BPIC15,AggregateType.AVG,0.2,"('08_AWB45_005', '01_HOOFD_200')",0.012975265693880907
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_200', '01_HOOFD_330')",0.004243672430133397
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_330', '09_AH_I_010')",0.0003647181424730427
BPIC15,AggregateType.AVG,0.2,"('09_AH_I_010', '01_HOOFD_380')",0.00450354029042425
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_380', '01_HOOFD_430')",0.0016520404426722103
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_430', '11_AH_II_010')",0.0008815811558669359
BPIC15,AggregateType.AVG,0.2,"('11_AH_II_010', '13_CRD_010')",0.0028808052442219206
BPIC15,AggregateType.AVG,0.2,"('13_CRD_010', '01_HOOFD_480')",0.001634586916189038
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_480', '01_HOOFD_490_2')",0.012477213222362725
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_490_2', '01_HOOFD_491')",0.00040415292052209395
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_491', '01_HOOFD_180')",0.1183106144737529
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_180', '01_HOOFD_494a')",0.19605151719686642
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_494a', '01_HOOFD_490_4')",0.011217080992638628
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_490_4', '01_HOOFD_195')",0.03587888295900145
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_195', '01_HOOFD_375')",0.0036870823161368224
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_375', '01_HOOFD_490_1')",0.08897509284719392
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_490_1', '01_HOOFD_250_1')",0.02417234990499378
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_250_1', '01_HOOFD_370')",0.044359289037806525
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_370', '01_HOOFD_250_2')",0.05282661945254944
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_250_2', '01_HOOFD_490_1a')",0.06102455189412339
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_490_1a', '01_HOOFD_500')",0.041288575423571894
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_500', '01_HOOFD_510_0')",0.00026487288427887797
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_510_0', '01_HOOFD_510_1')",0.017113111997119495
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_510_1', '01_HOOFD_490_5')",0.05600892872425818
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_490_5', '01_HOOFD_510_3')",0.018173792598108918
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_510_3', '01_HOOFD_490_5a')",0.03272506102939274
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_490_5a', '01_HOOFD_495')",0.06038327877166109
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_495', '01_HOOFD_510_4')",0.036264751331752
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_510_4', '01_HOOFD_515')",0.014146876288412241
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_515', '01_HOOFD_510_2')",0.09495560848679105
BPIC15,AggregateType.AVG,0.2,"('01_HOOFD_510_2', '01_HOOFD_510_2a')",0.037815129986663955
