dataset,aggregate_type,delta,edge,APE_freq
CreditReq,AggregateType.AVG,0.2,"('Register', 'Acceptance of requests')",0.00020395309785676494
CreditReq,AggregateType.AVG,0.2,"('Acceptance of requests', 'Acceptance of requests')",5.612653506708228e-05
CreditReq,AggregateType.AVG,0.2,"('Acceptance of requests', 'Collection of documents')",0.00013189246168174325
CreditReq,AggregateType.AVG,0.2,"('Collection of documents', 'Collection of documents')",9.83777187681437e-05
CreditReq,AggregateType.AVG,0.2,"('Collection of documents', 'Completeness check')",0.00019867286554810741
CreditReq,AggregateType.AVG,0.2,"('Completeness check', 'Completeness check')",8.995131472723445e-05
CreditReq,AggregateType.AVG,0.2,"('Completeness check', 'Credit worthiness check')",4.0604098444860756e-05
CreditReq,AggregateType.AVG,0.2,"('Credit worthiness check', 'Credit worthiness check')",0.00019919396900054714
CreditReq,AggregateType.AVG,0.2,"('Credit worthiness check', 'Collateral check')",0.00020992372068971672
CreditReq,AggregateType.AVG,0.2,"('Collateral check', 'Collateral check')",0.0001476146775898618
CreditReq,AggregateType.AVG,0.2,"('Collateral check', 'Credit committee')",4.498662575425511e-05
CreditReq,AggregateType.AVG,0.2,"('Credit committee', 'Credit committee')",5.7515107276339295e-05
CreditReq,AggregateType.AVG,0.2,"('Credit committee', 'Requirements review')",3.2401653780636084e-05
CreditReq,AggregateType.AVG,0.2,"('Requirements review', 'Requirements review')",0.00012549733636074738
CreditReq,AggregateType.SUM,0.2,"('Register', 'Acceptance of requests')",0.0002438651047842388
CreditReq,AggregateType.SUM,0.2,"('Acceptance of requests', 'Acceptance of requests')",0.00023012320232599026
CreditReq,AggregateType.SUM,0.2,"('Acceptance of requests', 'Collection of documents')",7.045188476989885e-06
CreditReq,AggregateType.SUM,0.2,"('Collection of documents', 'Collection of documents')",0.00012749711861281002
CreditReq,AggregateType.SUM,0.2,"('Collection of documents', 'Completeness check')",5.785036688909727e-05
CreditReq,AggregateType.SUM,0.2,"('Completeness check', 'Completeness check')",8.409365002726657e-05
CreditReq,AggregateType.SUM,0.2,"('Completeness check', 'Credit worthiness check')",0.00010043961691770497
CreditReq,AggregateType.SUM,0.2,"('Credit worthiness check', 'Credit worthiness check')",0.0003553487162119689
CreditReq,AggregateType.SUM,0.2,"('Credit worthiness check', 'Collateral check')",4.090171479552029e-05
CreditReq,AggregateType.SUM,0.2,"('Collateral check', 'Collateral check')",0.00042521345852150323
CreditReq,AggregateType.SUM,0.2,"('Collateral check', 'Credit committee')",0.0001792940730222857
CreditReq,AggregateType.SUM,0.2,"('Credit committee', 'Credit committee')",5.2775589262819084e-05
CreditReq,AggregateType.SUM,0.2,"('Credit committee', 'Requirements review')",0.000482766078656074
CreditReq,AggregateType.SUM,0.2,"('Requirements review', 'Requirements review')",0.00011166591227519822
CreditReq,AggregateType.MIN,0.2,"('Register', 'Acceptance of requests')",6.960736350335746e-05
CreditReq,AggregateType.MIN,0.2,"('Acceptance of requests', 'Acceptance of requests')",1.2169593148879597e-05
CreditReq,AggregateType.MIN,0.2,"('Acceptance of requests', 'Collection of documents')",0.000375147610219129
CreditReq,AggregateType.MIN,0.2,"('Collection of documents', 'Collection of documents')",7.529376464296194e-06
CreditReq,AggregateType.MIN,0.2,"('Collection of documents', 'Completeness check')",4.046410269241966e-05
CreditReq,AggregateType.MIN,0.2,"('Completeness check', 'Completeness check')",2.955765379562469e-05
CreditReq,AggregateType.MIN,0.2,"('Completeness check', 'Credit worthiness check')",5.6520887601114957e-05
CreditReq,AggregateType.MIN,0.2,"('Credit worthiness check', 'Credit worthiness check')",9.734225676624233e-05
CreditReq,AggregateType.MIN,0.2,"('Credit worthiness check', 'Collateral check')",0.00013770221587371194
CreditReq,AggregateType.MIN,0.2,"('Collateral check', 'Collateral check')",8.909984297058408e-06
CreditReq,AggregateType.MIN,0.2,"('Collateral check', 'Credit committee')",0.0005848568207111874
CreditReq,AggregateType.MIN,0.2,"('Credit committee', 'Credit committee')",0.00011122302910315389
CreditReq,AggregateType.MIN,0.2,"('Credit committee', 'Requirements review')",4.1468170620438103e-05
CreditReq,AggregateType.MIN,0.2,"('Requirements review', 'Requirements review')",0.00019931358552330666
CreditReq,AggregateType.MAX,0.2,"('Register', 'Acceptance of requests')",1.0593947376822124e-05
CreditReq,AggregateType.MAX,0.2,"('Acceptance of requests', 'Acceptance of requests')",1.7452596533184155e-06
CreditReq,AggregateType.MAX,0.2,"('Acceptance of requests', 'Collection of documents')",0.00020415839713219398
CreditReq,AggregateType.MAX,0.2,"('Collection of documents', 'Collection of documents')",7.5645372792492e-05
CreditReq,AggregateType.MAX,0.2,"('Collection of documents', 'Completeness check')",0.0001622007636154171
CreditReq,AggregateType.MAX,0.2,"('Completeness check', 'Completeness check')",0.00011046154655087609
CreditReq,AggregateType.MAX,0.2,"('Completeness check', 'Credit worthiness check')",1.3993010777629394e-05
CreditReq,AggregateType.MAX,0.2,"('Credit worthiness check', 'Credit worthiness check')",2.2404515121418273e-05
CreditReq,AggregateType.MAX,0.2,"('Credit worthiness check', 'Collateral check')",0.00010720956256765775
CreditReq,AggregateType.MAX,0.2,"('Collateral check', 'Collateral check')",0.00046976415957399324
CreditReq,AggregateType.MAX,0.2,"('Collateral check', 'Credit committee')",3.685784556038067e-05
CreditReq,AggregateType.MAX,0.2,"('Credit committee', 'Credit committee')",1.665977484612263e-05
CreditReq,AggregateType.MAX,0.2,"('Credit committee', 'Requirements review')",7.447157915370173e-05
CreditReq,AggregateType.MAX,0.2,"('Requirements review', 'Requirements review')",0.0004349513546238627
