dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.2,0.993622321873443
CreditReq,AggregateType.AVG,0.2,0.9701046337817638
CreditReq,AggregateType.AVG,0.2,0.9769805680119582
CreditReq,AggregateType.AVG,0.2,0.9696063776781266
CreditReq,AggregateType.AVG,0.2,0.9841554559043348
CreditReq,AggregateType.AVG,0.2,0.9825610363726955
CreditReq,AggregateType.AVG,0.2,0.9959142999501744
CreditReq,AggregateType.SUM,0.2,0.005139566550470154
CreditReq,AggregateType.SUM,0.2,0.004310756524001591
CreditReq,AggregateType.SUM,0.2,0.004427739821450338
CreditReq,AggregateType.SUM,0.2,0.004293240066492787
CreditReq,AggregateType.SUM,0.2,0.004636694328835345
CreditReq,AggregateType.SUM,0.2,0.004389341069339997
CreditReq,AggregateType.SUM,0.2,0.004991789490029572
CreditReq,AggregateType.MIN,0.2,0.993622321873443
CreditReq,AggregateType.MIN,0.2,0.9701046337817638
CreditReq,AggregateType.MIN,0.2,0.9769805680119582
CreditReq,AggregateType.MIN,0.2,0.9696063776781266
CreditReq,AggregateType.MIN,0.2,0.9841554559043348
CreditReq,AggregateType.MIN,0.2,0.9825610363726955
CreditReq,AggregateType.MIN,0.2,0.9959142999501744
CreditReq,AggregateType.MAX,0.2,0.9935736377202676
CreditReq,AggregateType.MAX,0.2,0.9700944932595951
CreditReq,AggregateType.MAX,0.2,0.9769673052008497
CreditReq,AggregateType.MAX,0.2,0.9695964085152168
CreditReq,AggregateType.MAX,0.2,0.9841360459037317
CreditReq,AggregateType.MAX,0.2,0.9825434295398443
CreditReq,AggregateType.MAX,0.2,0.9958381319716895
