dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.9,0.993622321873443
CreditReq,AggregateType.AVG,0.9,0.9686589030485011
CreditReq,AggregateType.AVG,0.9,0.9768617147101432
CreditReq,AggregateType.AVG,0.9,0.9680533887251024
CreditReq,AggregateType.AVG,0.9,0.9841547633580499
CreditReq,AggregateType.AVG,0.9,0.9825601790533134
CreditReq,AggregateType.AVG,0.9,0.9959142999501744
CreditReq,AggregateType.SUM,0.9,0.00107365489365251
CreditReq,AggregateType.SUM,0.9,0.0009500796402184819
CreditReq,AggregateType.SUM,0.9,0.000972482834611238
CreditReq,AggregateType.SUM,0.9,0.000946311099279229
CreditReq,AggregateType.SUM,0.9,0.0010114845663695
CreditReq,AggregateType.SUM,0.9,0.0009576749000679147
CreditReq,AggregateType.SUM,0.9,0.0010088530908831175
CreditReq,AggregateType.MIN,0.9,0.993622321873443
CreditReq,AggregateType.MIN,0.9,0.9701046337817638
CreditReq,AggregateType.MIN,0.9,0.9769805680119582
CreditReq,AggregateType.MIN,0.9,0.9696063776781266
CreditReq,AggregateType.MIN,0.9,0.9841554559043348
CreditReq,AggregateType.MIN,0.9,0.9825610363726955
CreditReq,AggregateType.MIN,0.9,0.9959142999501744
CreditReq,AggregateType.MAX,0.9,0.42782613552167165
CreditReq,AggregateType.MAX,0.9,0.6815923986614689
CreditReq,AggregateType.MAX,0.9,0.6739779644893141
CreditReq,AggregateType.MAX,0.9,0.681561228344517
CreditReq,AggregateType.MAX,0.9,0.6384482207534418
CreditReq,AggregateType.MAX,0.9,0.6328437683296345
CreditReq,AggregateType.MAX,0.9,0.321944505095272
