dataset,aggregate_type,emd,delta
Sepsis,AggregateType.AVG,0.9,0.015422117327833107
Sepsis,AggregateType.AVG,0.9,0.21376775388258673
Sepsis,AggregateType.AVG,0.9,0.060428272665057764
Sepsis,AggregateType.AVG,0.9,0.016089227906719794
Sepsis,AggregateType.AVG,0.9,0.4746432660283912
Sepsis,AggregateType.AVG,0.9,0.09534267926204315
Sepsis,AggregateType.AVG,0.9,0.13227534621514825
Sepsis,AggregateType.AVG,0.9,0.004276001988296542
Sepsis,AggregateType.AVG,0.9,0.040123609204974486
Sepsis,AggregateType.AVG,0.9,0.07726795885433652
Sepsis,AggregateType.AVG,0.9,0.026001161719922852
Sepsis,AggregateType.AVG,0.9,0.034098761884078344
Sepsis,AggregateType.AVG,0.9,0.04902435857532639
Sepsis,AggregateType.AVG,0.9,0.05925677536799523
Sepsis,AggregateType.AVG,0.9,0.03975618019979671
Sepsis,AggregateType.AVG,0.9,0.13015348482438632
Sepsis,AggregateType.AVG,0.9,0.0353518454845721
Sepsis,AggregateType.AVG,0.9,0.055851106057817734
Sepsis,AggregateType.AVG,0.9,0.06258414333858953
Sepsis,AggregateType.AVG,0.9,0.006225848573254859
Sepsis,AggregateType.AVG,0.9,0.05327495225097345
Sepsis,AggregateType.AVG,0.9,0.03643588401626352
Sepsis,AggregateType.AVG,0.9,0.03292160593260951
Sepsis,AggregateType.AVG,0.9,0.03922121041164145
Sepsis,AggregateType.AVG,0.9,0.03663490553043769
Sepsis,AggregateType.AVG,0.9,0.07703994389326896
Sepsis,AggregateType.AVG,0.9,0.05256875492911536
Sepsis,AggregateType.AVG,0.9,0.032441000721259106
Sepsis,AggregateType.AVG,0.9,0.02906776291530043
Sepsis,AggregateType.AVG,0.9,0.023681815839715514
Sepsis,AggregateType.AVG,0.9,0.026411127824404024
Sepsis,AggregateType.AVG,0.9,0.052082012402582034
Sepsis,AggregateType.AVG,0.9,0.09107395857268424
Sepsis,AggregateType.AVG,0.9,0.09319835146204869
Sepsis,AggregateType.AVG,0.9,0.009548247281708513
Sepsis,AggregateType.AVG,0.9,0.014470916953597257
Sepsis,AggregateType.AVG,0.9,0.032594905511998035
Sepsis,AggregateType.AVG,0.9,0.025801715175470696
Sepsis,AggregateType.AVG,0.9,0.0625658325730376
Sepsis,AggregateType.AVG,0.9,0.03353949658572958
Sepsis,AggregateType.AVG,0.9,0.024032034793973867
Sepsis,AggregateType.AVG,0.9,0.03892143074704968
Sepsis,AggregateType.AVG,0.9,0.02120310561918959
Sepsis,AggregateType.AVG,0.9,0.02004045788346792
Sepsis,AggregateType.AVG,0.9,0.010129900573451645
Sepsis,AggregateType.AVG,0.9,0.023108417136132278
Sepsis,AggregateType.AVG,0.9,0.022530692630075122
Sepsis,AggregateType.AVG,0.9,0.025992803825068078
Sepsis,AggregateType.AVG,0.9,0.025165851527831407
Sepsis,AggregateType.AVG,0.9,0.018713371282133594
Sepsis,AggregateType.AVG,0.9,0.021527121789583548
Sepsis,AggregateType.AVG,0.9,0.04808983240036019
Sepsis,AggregateType.AVG,0.9,0.014192753072511666
Sepsis,AggregateType.AVG,0.9,0.016078610748738814
Sepsis,AggregateType.AVG,0.9,0.0341007765934453
Sepsis,AggregateType.AVG,0.9,0.039133248840658275
Sepsis,AggregateType.AVG,0.9,0.01694557522083337
Sepsis,AggregateType.AVG,0.9,0.009011342846288226
Sepsis,AggregateType.AVG,0.9,0.019804574120429685
Sepsis,AggregateType.AVG,0.9,0.03101941440469369
Sepsis,AggregateType.AVG,0.9,0.018654169809081966
Sepsis,AggregateType.AVG,0.9,0.015259312536218483
Sepsis,AggregateType.AVG,0.9,0.014872135595312863
Sepsis,AggregateType.AVG,0.9,0.020539853608872782
Sepsis,AggregateType.AVG,0.9,0.022950242187748604
Sepsis,AggregateType.AVG,0.9,0.008453850941125718
Sepsis,AggregateType.AVG,0.9,0.01650499248108997
Sepsis,AggregateType.AVG,0.9,0.01164850680443738
Sepsis,AggregateType.AVG,0.9,0.015601706765467627
Sepsis,AggregateType.AVG,0.9,0.01927439269727732
Sepsis,AggregateType.AVG,0.9,0.016816282523787168
Sepsis,AggregateType.AVG,0.9,0.015637116733842438
Sepsis,AggregateType.AVG,0.9,0.02882440364132821
Sepsis,AggregateType.AVG,0.9,0.020637022061805843
Sepsis,AggregateType.AVG,0.9,0.02261492847762292
Sepsis,AggregateType.AVG,0.9,0.015497439036472604
Sepsis,AggregateType.AVG,0.9,0.034839508587145906
Sepsis,AggregateType.AVG,0.9,0.014859864812065776
Sepsis,AggregateType.AVG,0.9,0.014433768793906676
Sepsis,AggregateType.AVG,0.9,0.028700805317928624
Sepsis,AggregateType.AVG,0.9,0.015511428731557031
Sepsis,AggregateType.AVG,0.9,0.017052420259293904
Sepsis,AggregateType.AVG,0.9,0.0
Sepsis,AggregateType.AVG,0.9,0.02326466651612638
Sepsis,AggregateType.AVG,0.9,0.008872908842281146
Sepsis,AggregateType.AVG,0.9,0.02276451682826286
Sepsis,AggregateType.AVG,0.9,0.018406714688131154
Sepsis,AggregateType.AVG,0.9,0.010177010845303314
Sepsis,AggregateType.AVG,0.9,0.0
