dataset,aggregate_type,delta,edge,APE_freq
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_010', '01_HOOFD_011')",0.00020492758316056117
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_011', '01_HOOFD_020')",0.0021250916830284758
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_020', '02_DRZ_010')",0.0002926777441820324
BPIC15,AggregateType.AVG,0.8,"('02_DRZ_010', '04_BPT_005')",0.000870558181307314
BPIC15,AggregateType.AVG,0.8,"('04_BPT_005', '01_HOOFD_065_0')",4.647856051515292e-06
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_065_0', '01_HOOFD_110_0')",0.0012086873774921371
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_110_0', '01_HOOFD_100_0')",0.0025443760636395937
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_100_0', '01_HOOFD_015')",0.003252685894444388
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_015', '01_HOOFD_061')",0.0011104340195813675
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_061', '01_HOOFD_101')",0.0023933895457773084
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_101', '01_HOOFD_030_1')",0.006042007475151122
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_030_1', '01_HOOFD_030_2')",3.6278666998501064e-06
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_030_2', '08_AWB45_005')",0.00041993322170395515
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_005', '01_HOOFD_200')",0.0016789613150344147
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_200', '01_HOOFD_330')",0.0009510564244849866
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_330', '09_AH_I_010')",6.4867126782389875e-06
BPIC15,AggregateType.AVG,0.8,"('09_AH_I_010', '01_HOOFD_380')",0.00012521619177208423
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_380', '01_HOOFD_430')",0.00026475136592487365
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_430', '11_AH_II_010')",4.717655929373875e-05
BPIC15,AggregateType.AVG,0.8,"('11_AH_II_010', '13_CRD_010')",0.0007062112670639038
BPIC15,AggregateType.AVG,0.8,"('13_CRD_010', '01_HOOFD_480')",8.639070946843936e-05
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_480', '01_HOOFD_490_2')",0.0005005322017149974
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_2', '01_HOOFD_491')",0.00036842377645626305
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_491', '01_HOOFD_180')",0.009612038217881596
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_180', '01_HOOFD_494a')",0.07761674102755389
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_494a', '01_HOOFD_490_4')",0.0010652462673677477
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_4', '01_HOOFD_195')",0.015543710127160715
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_195', '01_HOOFD_375')",0.0007268256547433132
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_375', '01_HOOFD_490_1')",0.004664437685100178
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1', '01_HOOFD_250_1')",0.012457705092166075
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_1', '01_HOOFD_370')",0.016683015196122496
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_370', '01_HOOFD_250_2')",0.007431343718438861
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_2', '01_HOOFD_490_1a')",0.0010977538228599925
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1a', '01_HOOFD_500')",0.009090014467966201
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_500', '01_HOOFD_510_0')",0.00024689308254116914
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_0', '01_HOOFD_510_1')",0.0025966537632886298
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_1', '01_HOOFD_490_5')",0.013725561713090332
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_5', '01_HOOFD_510_3')",0.0019277036321765967
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_3', '01_HOOFD_490_5a')",0.03474126012171966
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_5a', '01_HOOFD_495')",0.00021427447518383795
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_495', '01_HOOFD_510_4')",0.020470302862918288
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_4', '01_HOOFD_515')",0.0050866517272061965
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_515', '01_HOOFD_510_2')",0.05513321602971339
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_2', '01_HOOFD_510_2a')",0.006832957121359679
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_100_0', '01_HOOFD_011')",0.0028213991156364787
BPIC15,AggregateType.AVG,0.8,"('04_BPT_005', '01_HOOFD_010')",0.008630232166323859
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_010', '01_HOOFD_061')",0.031500458464134774
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_061', '01_HOOFD_015')",0.0010559558810218218
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_015', '01_HOOFD_030_1')",0.0015037857240837761
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_030_1', '01_HOOFD_101')",0.007763544143302688
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_101', '01_HOOFD_030_2')",0.002735818431043017
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_005', '08_AWB45_010')",0.002056469911866209
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_010', '08_AWB45_020_0')",0.0019946129127823616
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_020_0', '01_HOOFD_180')",0.003653350876201989
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_180', '08_AWB45_020_1')",0.021853367073589647
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_020_1', '08_AWB45_025')",0.012881627503478705
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_025', '08_AWB45_020_2')",0.008451379607037176
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_020_2', '08_AWB45_030')",0.0029960435665643704
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_030', '08_AWB45_040')",0.00029866043732340586
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_040', '08_AWB45_045')",0.0016222946528325077
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_045', '01_HOOFD_193')",0.003493214409383737
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_193', '08_AWB45_051_0')",0.19122461466870222
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_051_0', '01_HOOFD_196')",0.009483737426283723
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_196', '01_HOOFD_200')",0.0016493763650663005
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_491', '01_HOOFD_500')",0.0003779123143319922
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_0', '08_AWB45_005')",0.010399060952836226
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_005', '01_HOOFD_510_4')",0.029402106305645548
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_4', '01_HOOFD_495')",0.010554431392800807
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_495', '01_HOOFD_375')",0.006563482127449394
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_375', '01_HOOFD_515')",0.0405201882110001
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_515', '01_HOOFD_370')",0.006197294589379787
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_370', '01_HOOFD_490_4')",0.02443357401713442
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_4', '01_HOOFD_490_1')",0.0025942670702916544
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1', '01_HOOFD_250_2')",0.004134416115148609
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_2', '01_HOOFD_250_1')",0.010655240945708933
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_1', '01_HOOFD_510_1')",0.003234665368049209
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_1', '01_HOOFD_490_1a')",0.020997118296616435
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1a', '01_HOOFD_510_3')",0.0009095362612022807
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_3', '01_HOOFD_494a')",0.007778497241290516
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_494a', '01_HOOFD_195')",0.00021705082767805214
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_195', '01_HOOFD_510_2a')",0.004096852988346722
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_2a', '01_HOOFD_490_5')",0.008982764306650801
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_5', '01_HOOFD_490_5a')",0.0015284468142419036
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_5a', '01_HOOFD_510_2')",0.0063498333602816735
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_015', '01_HOOFD_101')",0.0011820845633303634
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_030_1', '01_HOOFD_061')",0.00047280249444988867
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_061', '01_HOOFD_030_2')",0.004048706796994701
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_020_2', '08_AWB45_040')",0.00014578984501726112
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_040', '08_AWB45_030')",0.003061271172113028
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_030', '08_AWB45_045')",0.008358410311948927
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_193', '08_AWB45_005')",0.00029952687551944025
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_005', '01_HOOFD_196')",0.002311564126122024
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_2', '08_AWB45_051_0')",0.006855531144668303
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_051_0', '01_HOOFD_490_1a')",0.04906261519016445
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1a', '01_HOOFD_490_4')",0.007961434121628086
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_4', '01_HOOFD_375')",0.006998989390347629
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_375', '01_HOOFD_195')",0.0022077098013843447
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_195', '01_HOOFD_250_1')",0.0023728935265247266
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_1', '01_HOOFD_490_1')",0.024750622296629388
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_490_1', '01_HOOFD_370')",0.014115598612723502
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_250_2', '01_HOOFD_491')",0.01697341708408402
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_491', '01_HOOFD_494a')",0.00017950759808860184
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_494a', '01_HOOFD_500')",0.012599312954290415
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_0', '01_HOOFD_510_3')",0.006196961799094934
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_3', '01_HOOFD_510_1')",0.02124761777000488
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_510_1', '01_HOOFD_510_4')",0.0028644145715719022
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_515', '01_HOOFD_495')",0.009209153203186255
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_495', '01_HOOFD_510_2')",0.001376327448273429
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_100_0', '01_HOOFD_061')",0.0019000213310476966
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_061', '01_HOOFD_030_1')",0.00688985226362483
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_101', '01_HOOFD_015')",0.00043783277968212613
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_015', '01_HOOFD_030_2')",0.003781755276665319
BPIC15,AggregateType.AVG,0.8,"('01_HOOFD_180', '08_AWB45_025')",0.0003836196326109891
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_025', '08_AWB45_020_1')",0.0015627111079496382
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_020_1', '08_AWB45_020_2')",0.0015290540491766553
BPIC15,AggregateType.AVG,0.8,"('08_AWB45_040', '08_AWB45_051_0')",0.006124718968527438
