dataset,aggregate_type,delta,edge,APE_time
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_490_5')",0.0004046499540533121
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5', '01_HOOFD_510_3')",0.0008346400593876404
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_490_5a')",0.0023470504032629957
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5a', '01_HOOFD_495')",0.0005386143499680867
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_510_4')",0.0004609618525888546
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_4', '01_HOOFD_515')",0.0028658586185175807
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_510_2')",0.001072317201035352
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2', '01_HOOFD_510_2a')",0.001242146868550395
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_100_0', '01_HOOFD_011')",0.0
BPIC15,AggregateType.AVG,0.5,"('04_BPT_005', '01_HOOFD_010')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_010', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_061', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_015', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_1', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_101', '01_HOOFD_030_2')",0.0007875621934065932
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '08_AWB45_010')",0.0008113046898663177
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_010', '08_AWB45_020_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_0', '01_HOOFD_180')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_180', '08_AWB45_020_1')",0.0021693830638574306
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_1', '08_AWB45_025')",0.0023778832063607305
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_025', '08_AWB45_020_2')",0.00022516986832508783
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_2', '08_AWB45_030')",0.0008370798137683588
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_030', '08_AWB45_040')",0.004971396219402735
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_040', '08_AWB45_045')",0.0035183483101184393
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_045', '01_HOOFD_193')",0.0008102038049648666
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_193', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_051_0', '01_HOOFD_196')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_196', '01_HOOFD_200')",0.0020987995339367127
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_491', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_4', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_375', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_370', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_4', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_494a', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_195', '01_HOOFD_510_2a')",0.0004424046432678352
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2a', '01_HOOFD_490_5')",0.002157495203929534
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5a', '01_HOOFD_510_2')",0.0007355841982071888
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_015', '01_HOOFD_101')",0.0022992786710817176
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_1', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_061', '01_HOOFD_030_2')",0.00022932755842712657
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_2', '08_AWB45_040')",0.0002733878611184424
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_040', '08_AWB45_030')",0.00018461433987122957
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_030', '08_AWB45_045')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_193', '08_AWB45_005')",0.00023091993339539128
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_196')",0.00475494195786419
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_051_0', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_4', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_375', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_195', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_491')",0.0005050758825289535
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_491', '01_HOOFD_494a')",0.00061889707146503
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_494a', '01_HOOFD_500')",0.000123756519601981
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_0', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_510_4')",0.0009451936569101728
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_510_2')",0.0010630021799018893
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_100_0', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_061', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_101', '01_HOOFD_015')",0.005419457001012562
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_015', '01_HOOFD_030_2')",0.0020714404229961146
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_180', '08_AWB45_025')",0.0007138271173607693
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_025', '08_AWB45_020_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_1', '08_AWB45_020_2')",0.00030867019372292164
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_040', '08_AWB45_051_0')",0.005441129939704455
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_051_0', '01_HOOFD_193')",0.0010512706099834186
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_193', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_045', '01_HOOFD_196')",9.894764225470293e-05
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_491', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_370', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_4', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_510_3')",0.0010605959492169476
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_515')",0.000270316900147527
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_532', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_4', '01_HOOFD_490_5a')",0.00032729962238985257
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5a', '01_HOOFD_490_5')",0.0015962509751474131
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5', '01_HOOFD_510_2')",0.0003234544582022878
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_065_0', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_101', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_2', '01_HOOFD_180')",3.1887267150370234e-05
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_180', '08_AWB45_005')",0.007700511278946024
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_491', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_110_0', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_370', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1', '01_HOOFD_500')",0.0009153686198906882
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_0', '01_HOOFD_510_4')",0.0046768889946863824
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_4', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_532', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_490_5')",0.0002354144924733241
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5', '01_HOOFD_510_2a')",0.0001277937384252816
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2a', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_100_0', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_2', '08_AWB45_040')",0.00031426722257426476
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_040', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_2', '01_HOOFD_500')",0.0016639265794176183
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_370', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_515')",0.00037485516791859017
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_375', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_532', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_3a', '01_HOOFD_510_2a')",0.0005049429449424595
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2a', '01_HOOFD_490_4')",0.0001449097505472797
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_4', '01_HOOFD_495')",0.00043820390445323856
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_195', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_4', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_3', '01_HOOFD_510_2')",0.00035654632648897763
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_0', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_110_0', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_375', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_195', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_494a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '01_HOOFD_500')",7.385190313150363e-05
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_510_4')",0.0005455857877018045
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_4', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_510_1')",0.006018011264713266
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_510_2a')",0.00011087849027990869
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2a', '01_HOOFD_510_2')",0.005116754714324725
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2', '01_HOOFD_490_5')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_180', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_110_0', '01_HOOFD_181')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_181', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_2a', '01_HOOFD_200')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_330', '01_HOOFD_350_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_350_0', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_2', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_370', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '01_HOOFD_250_2')",0.0009631742958990867
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_2', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1', '01_HOOFD_332')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_332', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_532', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_1', '01_HOOFD_490_4')",0.0023897643170082764
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_4', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_180', '08_AWB45_020_2')",0.0004263242661917132
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_2', '08_AWB45_020_1')",0.0006905048476035939
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_025', '08_AWB45_030')",0.00025197517792382247
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_045', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_430', '01_HOOFD_193')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_330', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_051_0', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_195', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_370', '01_HOOFD_375')",0.0009991451169386763
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_375', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_1', '06_VD_020')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_020', '06_VD_030_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_030_2', '03_VD_060_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('03_VD_060_0', '06_VD_010')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_010', '06_VD_060_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_060_3', '06_VD_030_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_030_4', '06_VD_030_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_030_1a', '06_VD_035')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_035', '06_VD_030_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_030_1', '06_VD_030_3a')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_030_3a', '06_VD_030_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('06_VD_030_3', '06_VD_060_2')",0.0018370128826007029
BPIC15,AggregateType.AVG,0.5,"('06_VD_060_2', '06_VD_060_2a')",0.00048564789377491125
BPIC15,AggregateType.AVG,0.5,"('06_VD_060_2a', '13_CRD_010')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_491', '11_AH_II_010')",0.0
BPIC15,AggregateType.AVG,0.5,"('11_AH_II_010', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_494a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_0', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5', '01_HOOFD_510_4')",5.472297976533736e-06
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_510_3', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_532', '01_HOOFD_510_2')",0.000194519288426459
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_065_0', '01_HOOFD_090')",0.001728447986020903
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_090', '01_HOOFD_110_0')",0.00022297371766405967
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_100_0', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_1', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_051_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_200', '01_HOOFD_250_0')",0.000841355244785591
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_250_0', '01_HOOFD_330')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '01_HOOFD_195')",0.0030184919537927773
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_195', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_1a', '01_HOOFD_491')",3.354051889935456e-05
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_491', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_515', '01_HOOFD_510_4')",0.002720110344167218
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_495', '01_HOOFD_490_5a')",3.7543808815598816e-05
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_490_5a', '01_HOOFD_510_2a')",0.0001566056583160843
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_110_0', '01_HOOFD_180')",0.004395333781225507
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_180', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('01_HOOFD_030_2', '08_AWB45_010')",0.0005454453529450061
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_005', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_020_2', '08_AWB45_060')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_060', '08_AWB45_070_2')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_070_2', '08_AWB45_090_0')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_090_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_030', '08_AWB45_090_3')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_090_3', '08_AWB45_070_3a')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_070_3a', '08_AWB45_070_1')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_070_1', '08_AWB45_070_1a')",0.0001455053714931529
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_070_1a', '08_AWB45_075')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_075', '08_AWB45_090_2a')",0.0
BPIC15,AggregateType.AVG,0.5,"('08_AWB45_090_2a', '08_AWB45_070_4')",0.00010842054384606209
