dataset,aggregate_type,alpha,epsilon_freq,epsilon_time,delta_freq_median,delta_time_median,delta_freq_max,delta_time_max
Sepsis,AggregateType.AVG,0.6,0.004316807448432782,0.00043507722265171534,0.09564775633860302,0.030132803466105473,0.9578200457656272,0.9618470505689156
Sepsis,AggregateType.SUM,0.6,0.004316807448432782,0.050917808212063015,0.09564775633860302,0.11035590226788045,0.9578200457656272,0.7685764746724069
Sepsis,AggregateType.MIN,0.6,0.004316807448432782,0.05200924086031234,0.09564775633860302,0.8,0.9578200457656272,0.9988950276243095
Sepsis,AggregateType.MAX,0.6,0.004316807448432782,0.05625788307143645,0.09564775633860302,0.7545776533637186,0.9578200457656272,0.8477793306414433
