dataset,aggregate_type,emd,delta
Sepsis,AggregateType.AVG,0.7,0.019849681490131332
Sepsis,AggregateType.AVG,0.7,0.29702331085174966
Sepsis,AggregateType.AVG,0.7,0.08491748214358022
Sepsis,AggregateType.AVG,0.7,0.020739983877642754
Sepsis,AggregateType.AVG,0.7,0.8594596064379697
Sepsis,AggregateType.AVG,0.7,0.13428833720413227
Sepsis,AggregateType.AVG,0.7,0.17650104468920763
Sepsis,AggregateType.AVG,0.7,0.006670605951017882
Sepsis,AggregateType.AVG,0.7,0.051499124235686033
Sepsis,AggregateType.AVG,0.7,0.10993159243879042
Sepsis,AggregateType.AVG,0.7,0.03452441593944461
Sepsis,AggregateType.AVG,0.7,0.043597710879738294
Sepsis,AggregateType.AVG,0.7,0.06162420780596933
Sepsis,AggregateType.AVG,0.7,0.07598917345006473
Sepsis,AggregateType.AVG,0.7,0.05114161519685201
Sepsis,AggregateType.AVG,0.7,0.1785046022791753
Sepsis,AggregateType.AVG,0.7,0.045891102104267834
Sepsis,AggregateType.AVG,0.7,0.0716564517911189
Sepsis,AggregateType.AVG,0.7,0.07909012128309356
Sepsis,AggregateType.AVG,0.7,0.00824581755089799
Sepsis,AggregateType.AVG,0.7,0.06811929374403791
Sepsis,AggregateType.AVG,0.7,0.0468493685586836
Sepsis,AggregateType.AVG,0.7,0.042246020756290914
Sepsis,AggregateType.AVG,0.7,0.050539091814784165
Sepsis,AggregateType.AVG,0.7,0.047061293659127035
Sepsis,AggregateType.AVG,0.7,0.10175885344461755
Sepsis,AggregateType.AVG,0.7,0.07074655668250693
Sepsis,AggregateType.AVG,0.7,0.04135552996670122
Sepsis,AggregateType.AVG,0.7,0.03931602045625854
Sepsis,AggregateType.AVG,0.7,0.030349893240538384
Sepsis,AggregateType.AVG,0.7,0.03394092474355359
Sepsis,AggregateType.AVG,0.7,0.06758440784792924
Sepsis,AggregateType.AVG,0.7,0.12260759364957446
Sepsis,AggregateType.AVG,0.7,0.11789399178829474
Sepsis,AggregateType.AVG,0.7,0.012545277751844927
Sepsis,AggregateType.AVG,0.7,0.018602072286324822
Sepsis,AggregateType.AVG,0.7,0.045470453553168755
Sepsis,AggregateType.AVG,0.7,0.033183194244772896
Sepsis,AggregateType.AVG,0.7,0.08243237759688293
Sepsis,AggregateType.AVG,0.7,0.04429784491135705
Sepsis,AggregateType.AVG,0.7,0.031116218952215058
Sepsis,AggregateType.AVG,0.7,0.049827682431333176
Sepsis,AggregateType.AVG,0.7,0.026582563913763235
Sepsis,AggregateType.AVG,0.7,0.025802470170688985
Sepsis,AggregateType.AVG,0.7,0.013008750622490739
Sepsis,AggregateType.AVG,0.7,0.03333856210734628
Sepsis,AggregateType.AVG,0.7,0.028955230527186848
Sepsis,AggregateType.AVG,0.7,0.03351260178177018
Sepsis,AggregateType.AVG,0.7,0.03236275149915668
Sepsis,AggregateType.AVG,0.7,0.025547184098730365
Sepsis,AggregateType.AVG,0.7,0.02768760113985813
Sepsis,AggregateType.AVG,0.7,0.0620840859690826
Sepsis,AggregateType.AVG,0.7,0.018246407910386453
