dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.7,0.993622321873443
CreditReq,AggregateType.AVG,0.7,0.9700219005278785
CreditReq,AggregateType.AVG,0.7,0.9769774878915752
CreditReq,AggregateType.AVG,0.7,0.9695152159766955
CreditReq,AggregateType.AVG,0.7,0.984155452204016
CreditReq,AggregateType.AVG,0.7,0.9825610313664098
CreditReq,AggregateType.AVG,0.7,0.9959142999501744
CreditReq,AggregateType.SUM,0.7,0.0013873516041914037
CreditReq,AggregateType.SUM,0.7,0.001222354929835412
CreditReq,AggregateType.SUM,0.7,0.0012515325784948073
CreditReq,AggregateType.SUM,0.7,0.0012174967192635222
CreditReq,AggregateType.SUM,0.7,0.0013024459209332873
CreditReq,AggregateType.SUM,0.7,0.0012331414723442263
CreditReq,AggregateType.SUM,0.7,0.0013070693351522923
CreditReq,AggregateType.MIN,0.7,0.993622321873443
CreditReq,AggregateType.MIN,0.7,0.9701046337817638
CreditReq,AggregateType.MIN,0.7,0.9769805680119582
CreditReq,AggregateType.MIN,0.7,0.9696063776781266
CreditReq,AggregateType.MIN,0.7,0.9841554559043348
CreditReq,AggregateType.MIN,0.7,0.9825610363726955
CreditReq,AggregateType.MIN,0.7,0.9959142999501744
CreditReq,AggregateType.MAX,0.7,0.6561882726309445
CreditReq,AggregateType.MAX,0.7,0.7712449399306112
CreditReq,AggregateType.MAX,0.7,0.7868719276128897
CreditReq,AggregateType.MAX,0.7,0.7707045840143867
CreditReq,AggregateType.MAX,0.7,0.7857900091327726
CreditReq,AggregateType.MAX,0.7,0.7841569723022869
CreditReq,AggregateType.MAX,0.7,0.5533926729017815
