dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.1,0.0009532756144740098
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.024023569529878847
BPIC15,AggregateType.AVG,0.1,0.059292401873892814
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.012179920366060956
BPIC15,AggregateType.AVG,0.1,0.009203321335854258
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.00317098591780297
BPIC15,AggregateType.AVG,0.1,0.001003609626871474
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.019267469465289486
BPIC15,AggregateType.AVG,0.1,0.011363067349551881
BPIC15,AggregateType.AVG,0.1,0.033319460819207815
BPIC15,AggregateType.AVG,0.1,0.06370141229487324
BPIC15,AggregateType.AVG,0.1,0.005839513511003416
BPIC15,AggregateType.AVG,0.1,0.017339855543790132
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0062775065752954575
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.0
BPIC15,AggregateType.AVG,0.1,0.004494037992026856
BPIC15,AggregateType.AVG,0.1,0.0019485533802525755
BPIC15,AggregateType.AVG,0.1,0.01631263425545787
BPIC15,AggregateType.AVG,0.1,0.0075052388259737035
BPIC15,AggregateType.AVG,0.1,0.00596435128952863
BPIC15,AggregateType.AVG,0.1,0.0034233693178559593
BPIC15,AggregateType.AVG,0.1,0.005338197423572472
BPIC15,AggregateType.AVG,0.1,0.003502378387297493
BPIC15,AggregateType.AVG,0.1,0.004217203033283032
