dataset,aggregate_type,emd,delta
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.AVG,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.SUM,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MIN,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
CreditReq,AggregateType.MAX,0.05,0.0022945501265391323
